Site,LocalSpin
1,-0.01190888335156181
2,-0.02891741875963663
3,-0.026037355346966592
4,-0.0063603870686395406
5,0.01040000554306223
6,0.008620488224484645
7,-0.009451504337409666
8,-0.025515748448606445
9,-0.02237612662583959
10,-0.0029356137029222383
11,0.013109688727577541
12,0.010182735849497039
13,-0.008278425993108096
14,-0.023178516487726137
15,-0.019003359274230976
16,1.9742622938750017e-5
17,0.014596394554605728
18,0.010359286572146962
19,-0.00791067631833051
20,-0.02128071924053801
21,-0.015940048941170237
22,0.0026487732093153755
23,0.015629605778554795
24,0.010172170924122594
25,-0.0077369601868132265
26,-0.01955880706105569
27,-0.01312632392539032
28,0.004970331058651903
29,0.016380238123862988
30,0.009809581069489762
31,-0.007666507513316855
32,-0.01797693906869043
33,-0.010522457415993173
34,0.007093700937420837
35,0.017014458376667645
36,0.009394045904008979
37,-0.00767666619024272
38,-0.016574740466784175
39,-0.008143647333699796
40,0.009053705159105245
41,0.017587113220674012
42,0.008968702204185901
43,-0.00773667331158458
44,-0.015299913193388975
45,-0.005913442925159703
46,0.010934685038158757
47,0.01817063394254247
48,0.008587476138552597
49,-0.007789776967943755
50,-0.014080500299205836
51,-0.003762034994677823
52,0.012769555709666305
53,0.018751694814641243
54,0.008222998856645717
55,-0.007834252539802878
56,-0.012887843518579205
57,-0.0016755171097947855
58,0.014535337764911357
59,0.019289440572363672
60,0.00784769111096316
61,-0.007862957256199505
62,-0.011686843983169009
63,0.0004044025520580899
64,0.01632684545160003
65,0.019908211495680003
66,0.007586506767247132
67,-0.007762560342385504
68,-0.010416197483871046
69,0.0025002909891260723
70,0.018277724322284517
71,0.020883622850177294
72,0.007795223438722509
73,-0.007110524801693875
74,-0.00887185285068308
75,0.0045725473157013
76,0.02126922989940971
77,0.024121880786410775
78,0.01000195675957851
