Site,Eigenvalue
1,7.218981466963111e-6
2,7.318306096333927e-6
3,0.0002414349899263159
4,0.00024345056367520626
5,0.0004822902458829821
6,0.0004858456574524917
7,0.0004978701513896314
8,0.0004992669012020544
9,0.000501072317458172
10,0.0005036369155703168
11,0.000507144208598093
12,0.0005115780616810983
13,0.000517004892685048
14,0.0005235192598904489
15,0.000531352762919099
16,0.000540649792869251
17,0.0005482371427233519
18,0.000558827010388713
19,0.0005713077328416962
20,0.0005855696148775168
21,0.0006019627044792019
22,0.0006206876357019968
23,0.0006422224095311219
24,0.0006668852446948082
25,0.0006953692959953687
26,0.0007282092359051597
27,0.0007666785108080458
28,0.000812755652850312
29,0.0008498952570986057
30,0.0009018077829571997
31,0.0009621145751503245
32,0.001031256605404898
33,0.0011109175186469955
34,0.001202193566533305
35,0.0013074377243163804
36,0.0014281130247358357
37,0.0015674768800393647
38,0.0017276926151490993
39,0.0019137552149642066
40,0.0021280320958430637
41,0.002356537224751277
42,0.0026157270578671195
43,0.002917694812061753
44,0.003263008137398654
45,0.0036684716844661495
46,0.004132584064928427
47,0.0046854865655723485
48,0.005321058790621634
49,0.006100920316259201
50,0.006998522384727784
51,0.008182995547742052
52,0.009442329420426533
53,0.02282710819183846
54,0.03252743925355605
55,0.04251924932061665
56,0.05251238350524318
57,0.06242918470707641
58,0.07219840263796225
59,0.08177621802922823
60,0.09112398349079116
61,0.10021824823159173
62,0.10904728716252099
63,0.11764165776611746
64,0.12622619564421725
65,0.14376413210023772
66,0.1508345097941789
67,0.15708863259835512
68,0.16278847097222543
69,0.1679703469318725
70,0.17262640238142682
71,0.17675038750562097
72,0.18033248071372918
73,0.18335603567593056
74,0.18581350987995965
75,0.18769656944607152
76,0.1890239408565557
77,0.18989789414185823
