Site,LocalSpin
1,5.70802611997781e-7
2,2.159110276862136e-6
3,4.13569015107057e-6
4,5.44805306723628e-6
5,4.16116929163185e-6
6,1.795157597232755e-6
7,6.621981034089092e-7
8,1.8098975935552236e-6
9,3.833102146257343e-6
10,4.3368105692529065e-6
11,2.723397659174328e-6
12,4.460475030552618e-7
13,-4.1335809529902276e-7
14,6.80468492713945e-7
15,2.347939878735474e-6
16,2.4387980684236563e-6
17,8.690345731953688e-7
18,-9.93912303638236e-7
19,-1.4189803415915482e-6
20,-2.866682195311023e-7
21,1.0661185095007125e-6
22,1.0073751330517435e-6
23,-4.101530087116238e-7
24,-1.8140367377468553e-6
25,-1.8899715380645128e-6
26,-7.815594641161335e-7
27,2.2352051571036177e-7
28,9.753280264142837e-8
29,-1.0408853668302578e-6
30,-2.0050190311842483e-6
31,-1.8321386256317257e-6
32,-7.87832890985326e-7
33,1.5827346899717557e-8
34,-1.5162001791559734e-7
35,-1.0371450035351635e-6
36,-1.585515196338417e-6
37,-1.1921404695873034e-6
38,-2.642655119046284e-7
39,3.128468514986093e-7
40,2.3257631320408583e-8
41,-6.674627678245294e-7
42,-9.069889493164778e-7
43,-3.875420630999551e-7
44,3.7152946411148013e-7
45,6.026890961493135e-7
46,6.002625039612623e-8
47,-5.398603165124838e-7
48,-5.903013813053703e-7
49,-6.57794737858189e-8
50,3.842818715153234e-7
51,1.7918708046502413e-7
52,-5.329567099658972e-7
53,-1.0210957560495719e-6
54,-8.788048069295192e-7
55,-2.1008560573563024e-7
56,8.880389110692417e-8
57,-4.526610271715289e-7
58,-1.218961099052888e-6
59,-1.5134999383687367e-6
60,-9.508649684524567e-7
61,-3.217697692154017e-7
62,-3.815255429568863e-7
63,-1.0623608635200719e-6
64,-1.6573975092356242e-6
65,-1.562771128501868e-6
66,-9.524276146462118e-7
67,-4.881372104237103e-7
68,-6.963585920362746e-7
69,-1.1953681771601084e-6
70,-1.3609500378701105e-6
71,-1.0575293859521434e-6
72,-4.58061814761187e-7
73,-1.3320655550479538e-7
74,-6.443107752218577e-7
75,-1.1333914771536047e-6
76,-1.0727678335211874e-6
77,-6.396974120743325e-7
78,-1.905756408749834e-7
