Site,LocalSpin
1,0.003370618620935288
2,0.011662318418778777
3,0.019567418306661026
4,0.02072599519808166
5,0.013745086077545987
6,0.005483898816245725
7,0.004682501660342118
8,0.012141094547170217
9,0.019764676622438693
10,0.019526758090523993
11,0.012044405381900316
12,0.0056807433377591586
13,0.007299442808220353
14,0.014857412226729752
15,0.02000522792806719
16,0.01740202545513039
17,0.010295000879314656
18,0.006570790620490796
19,0.010000283737294976
20,0.016428834650682282
21,0.018796330722014053
22,0.014922576885941037
23,0.009446954850038337
24,0.008298524329223471
25,0.012236629571940126
26,0.016541363818793727
27,0.01663709282824282
28,0.012948048630718195
29,0.009834392976833792
30,0.01043414223963352
31,0.013484043570719936
32,0.015349050757321145
33,0.01432387533756628
34,0.012115620882083955
35,0.011314840755399094
36,0.012347019237626445
37,0.013478837512578444
38,0.013372574516396792
39,0.01265630207993578
40,0.012665642914226683
41,0.013376581595807681
42,0.013447242023551012
43,0.012306365589127654
44,0.01132962481477506
45,0.012197046147592492
46,0.014390375105672452
47,0.01531231365794121
48,0.013368319683574187
49,0.010372702343461437
50,0.00992096416004012
51,0.013111357955274152
52,0.016702849596974937
53,0.01643080792139666
54,0.012071861542519708
55,0.008278179814169494
56,0.009618711730414412
57,0.015117099099214605
58,0.018811108683987283
59,0.01625853599796792
60,0.009848654471385243
61,0.006624249017035631
62,0.010512866615562205
63,0.017563591425997414
64,0.01995789651670423
65,0.014682102114494049
66,0.007211514758864172
67,0.005788114174426424
68,0.012236135270384326
69,0.01961463767219003
70,0.019692302199468485
71,0.012025589094775897
72,0.004665384444507508
73,0.005577657729067302
74,0.013845613738973117
75,0.020752375400102458
76,0.019535414413025757
77,0.01162703842863977
78,0.0033584172493793477
