x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77
0.07572431092859738,0.05621780543788239,3.1665118743828824e-6,-7.952311526266267e-7,-2.160371120314132e-5,-4.065571729760172e-7,3.654173258443206e-6,-5.005552228894182e-7,2.3302378665050596e-6,-1.5952653313755218e-6,3.0365075558484235e-5,2.664744356590395e-5,-2.011993440377275e-6,0.03209041694337078,1.4621498973940162e-6,1.5175500346804592e-6,-1.5941680995470299e-6,-9.085334555973735e-6,8.394033726102663e-7,1.019972875664458e-6,-2.9025936770478283e-6,-2.836665052790874e-6,0.07282917300453869,0.0008151251986798223,0.000706040559209331,-3.6414351586796644e-7,-4.986935805389254e-7,2.159318909735128e-6,-4.12391346198851e-6,-3.780291443959878e-6,-6.012833587480772e-6,-5.290284198930555e-6,-0.00016465019073767922,-4.6763634683215136e-5,-4.2089711954497625e-5,-1.326716669097626e-7,-1.3949686663870916e-6,-9.742827844861344e-5,-6.231728676111156e-6,-1.246648353814205e-5,-1.7920261583998677e-7,9.43658408956279e-6,7.921854264380174e-6,-0.0018121470642212174,1.6219693983486815e-5,-2.7433758909898135e-7,-2.067254550055178e-6,-1.999742495803903e-6,-1.442855766565105e-5,-1.5505957422407389e-6,-6.232480893309967e-7,0.012940907908039721,6.532342630996483e-5,5.8999447427310116e-5,-2.18867125203737e-6,-6.969240391808923e-7,-6.195068253479536e-7,-2.461357375685403e-5,4.867941374365999e-6,-1.1646878830234804e-6,0.01434216847354555,0.046834295398398285,-0.0021393485259885046,-2.6542290942567623e-5,0.00017895391829595282,-7.718331887211744e-8,-0.0003239156246300875,-0.0003020841900601116,0.00016362418110813564,1.1769342591373478e-5,5.786053103416387e-6,0.0018672148229435827,-7.84645479808607e-6,-0.00010544708840193006,1.3845987795976031e-5,-2.348241313841965e-7,9.725860671768642e-5
0.05621780543788207,0.053795441251482015,3.197814063121928e-5,1.740216670462023e-5,-0.00011871379017463499,-0.0001160743305150793,4.25133354768293e-6,-2.921263164581954e-5,6.635281982361925e-6,-0.00018673504345932606,-4.777345688991212e-5,8.889340694047359e-5,9.549556768220644e-5,0.04144610095742204,7.655862200912044e-6,2.043593107095664e-5,3.935333438675155e-5,-2.1222338804258626e-5,7.164074789906902e-6,1.4306975870697164e-5,-2.1257616011282545e-5,-3.692037415518202e-5,0.047980482284038034,-0.0009516898306973754,0.000783744269667761,-3.970637257855578e-5,1.0792199837487113e-5,2.5932073260043172e-5,-2.178059640816527e-5,-4.463246206353315e-5,-2.1829174714083347e-5,-5.432266879657996e-5,-0.0030157557733959187,-2.1492815518678983e-6,-0.00017560217497157682,1.1265268370833713e-6,-1.7040043897230987e-5,-0.00029711396220943214,-0.0003391507657085848,-8.7169799433239e-5,-7.779521678911652e-5,-7.486994850643086e-6,4.9535962196957316e-5,-0.0027932192827619766,-2.1081046257081695e-5,5.5572053729990545e-6,-2.007196295003293e-5,5.9848378937467945e-5,-1.932956960228142e-5,-2.1139932819118212e-5,-8.907691185835925e-6,0.027046373478248165,-0.00010703712507569856,0.00013583654923407333,-2.991692112980981e-5,-1.5187386910470356e-5,-2.1420985578724798e-5,-1.4520995082989752e-5,3.944563008287462e-5,2.6346366729427277e-5,0.00820181874158441,0.028347059188570726,0.002278489742786723,-0.0007689276171036616,-0.0002692923518004803,0.00016658745398815398,0.00019204897402350871,-0.0006476904680132623,0.00025354054695273935,0.0003434007416702713,-1.73141835375329e-8,0.012845466349405948,-6.758164706264626e-5,3.465469323272831e-5,6.442637452746886e-5,-5.4746191532617404e-5,0.0010296030557795939
3.1665118743828824e-6,3.19781406312196e-5,0.05445825488430208,0.049393253714206733,0.00017569891740539705,0.00018287549980423217,0.04605712817561889,0.005049683121327405,-0.002020545482456589,0.00011739689522006218,-1.3838751198124631e-5,-0.00017763598597540306,-0.00019641595838818985,1.5186358883762235e-5,-0.0004591719949815148,-0.000745115902385776,-0.0006206873648288984,0.0002569581823768567,-0.00021077760644604536,-0.00033851506100382266,0.0016999061540107978,0.0020126554570932768,-3.730459526519111e-5,1.5316065760780366e-5,-5.1705889523671586e-5,0.03137276107506406,-0.0004810167606809346,-0.002821508835794102,0.03597578592985968,0.01893919653951246,0.0032794235539372195,0.015351854512080428,4.68988687417917e-5,-3.946352493933876e-5,9.464964334915408e-5,-6.075839339254141e-6,0.0003955199007926496,5.4371529993410167e-5,8.349173194340738e-5,0.0003828404930544896,0.0003495967164191361,-0.0001615866445323719,-0.0007029719026506344,1.4995391993210852e-5,-5.277550029896375e-5,-9.964898420176034e-5,0.0006696406224554855,-0.0003099656771952673,2.44018738583419e-5,0.00046527131279161364,0.00019080576622415118,-3.4999812018413754e-5,3.226530191409492e-6,-0.00011201049837118134,0.0008333017379907219,0.00035324881509272657,0.0008105127679566401,-2.5100607584811415e-5,-0.002782328699992694,-0.0024670746689766355,-1.9766378690737822e-5,-4.674597186363398e-5,-4.3158656633335646e-5,6.246647652228893e-5,1.1534741821275667e-5,-0.00014009510968003504,-4.463993842231035e-5,3.078111147228233e-5,-7.516156947967467e-5,-0.00010695145414850572,-0.0006440829631498845,-6.690529929660459e-5,0.0012161170494769133,-4.384256707595636e-5,-0.00031590528810244365,0.0010853462664648914,-8.463809768348383e-5
-7.95231152626642e-7,1.7402166704620215e-5,0.04939325371420675,0.0589741621378713,2.3084836505025043e-5,0.00016149256050156558,0.03277361531894846,0.01794871823957022,0.0038077565632522845,8.830761206641656e-5,7.312747207062156e-5,-3.84690126297692e-5,-0.00014282746030609987,1.2127583894576296e-5,0.0002746518056040101,-0.0006505455130274762,-0.0006129702844956462,-0.0005177020353193557,-3.2107057314223344e-5,-0.0002982706871479028,5.411919570738151e-5,0.0018532873351405044,-2.2494750534185712e-5,1.906799105848942e-5,-1.6789188927743768e-5,0.015565238204931045,-0.002536939485903965,-0.0025306865617795954,0.052897069929916704,0.03687783806188211,-0.002389591357352109,0.00322367652845776,2.5862362218065845e-5,-7.865744000982937e-5,8.282630327735836e-6,-9.736582096176594e-5,0.00027055484091583555,2.958918218070682e-6,5.4532087127257624e-5,7.097243313859827e-5,0.0003603101386416729,0.0003073917142273629,-0.00014778356554107422,9.112299065322997e-8,0.00013528820317973094,-0.0004968756651953853,0.000259147948608029,-0.0002607407078913625,-0.0002227670538846801,0.0003888716932090184,0.00017152760721326433,-1.4426494760096293e-5,4.42418847218345e-5,-2.6145786963523645e-5,0.0007286532020176703,0.0005094673577120466,0.0016191648980807287,-0.0001235525613889299,-0.0005255504029117369,-0.002612363337643053,-1.0667839700987343e-5,-2.605693921058051e-5,-3.084567126850486e-5,3.6655999144692214e-5,2.8589780590873217e-5,-9.047354317271798e-5,-4.03336034659048e-5,9.84748676387535e-7,-2.0100872478601106e-5,-6.326448349960676e-5,0.00109999338986892,-3.6869496782016235e-5,0.00029390937447378333,-5.463557200820429e-5,-6.656727587342442e-5,0.0011943009473474003,-4.7485793225306765e-5
-2.1603711203141396e-5,-0.00011871379017463488,0.0001756989174053965,2.308483650502449e-5,0.05760038052693239,0.048529665132125005,0.00014077431442789938,-5.419543637537515e-5,7.689375910462983e-5,-0.002422000118462229,0.004083593534676421,0.018050398380247863,0.036344641730052696,-4.113515962237564e-5,4.625474941985898e-5,6.203845915948035e-5,0.00030847016151305616,-0.0005467011125925567,2.7482009648553958e-5,3.894002329473385e-5,-9.723490327368253e-5,-0.00011508486559635063,0.00012780504828710347,-1.601254107650758e-5,0.00028417252282279023,-8.593102641999164e-5,7.286146661771628e-6,9.88146437393256e-5,-0.00014518512655741086,-0.0001717808220553864,-0.0002483508248066622,-0.0002966589299276559,-0.0001928705250178424,-0.00015397412590078714,-0.0026566089309013625,-1.6774054522972608e-6,-4.9603783166300324e-5,-0.000612012459093744,-0.0006199018502896811,-0.002691527592202403,-0.0005847669484041973,0.0011009533022112656,0.0012288290299365355,-9.473701786047175e-5,0.03254816711175257,1.3781215235225975e-6,-7.015491970867378e-5,0.003323250190606582,-0.002401860436182214,-5.731392128288401e-5,-2.341734145617226e-5,0.00015331729670344391,0.0004067544257044792,0.0016878847514321326,-8.351262521685269e-5,-3.220697903233909e-5,-3.998030061881597e-5,0.05165266491527862,0.00038090119120613865,7.40320286907248e-5,7.20283033632022e-5,0.00016768083244107117,0.00014103184612461358,-0.00031276795851906824,6.898023419506328e-5,0.0017467766460736993,0.0001372584303360415,-0.00023387708286911203,0.0005865009273389964,0.0006683592960980668,0.0003138868594799129,0.00025915458118875087,-0.0006613727836501279,0.00010088688877282827,0.015660543261579448,-0.00017592412176431442,0.0003858318633782352
-4.065571729760059e-7,-0.00011607433051508019,0.00018287549980423103,0.0001614925605015644,0.04852966513212477,0.054102577865133346,-3.697409431422395e-5,-0.0001626779158013452,-5.123915536863425e-7,-0.0027569523935961865,-0.0019606146972548323,0.004868217305276361,0.018317524690161242,-7.242329971354478e-5,1.4806600393977844e-5,7.749734183126001e-5,0.0012290589505709886,0.00026855510169794853,1.966633314263898e-5,4.964218320201748e-5,-5.5044318036823856e-5,-0.000139768083100406,0.0001430113860554215,-0.00011481901816173008,0.00016757582538980145,-0.0002978812787477027,7.754749833300227e-5,0.0001147023198459971,-3.849165213769369e-5,-0.00019518221775089088,1.66514867634524e-5,-0.0003042954041929446,-0.0001906041727770047,0.0014922741986044554,-0.0005567809777029219,7.83710299247222e-6,-5.461808059184095e-5,-0.00014754052332813873,-0.0007038530343346221,-0.002388989306395682,-0.0027359441901331164,-0.0006110549486989265,0.0011072086932746171,-2.0672260516139753e-5,0.04618608751685458,3.449550898985683e-5,-5.944563343783144e-5,0.015618242471616963,0.00343516325884082,-7.073108530070568e-5,-3.0257832387768425e-5,0.0001109275162377665,-0.00042359073216020616,0.0007325831763460286,-0.00010427068223614074,-5.935272542724431e-5,-9.752286392625807e-5,0.035002707427456974,0.0003542992848789308,0.00037427298817696824,6.976218519195117e-5,0.00016912554754514175,0.00020182650848504143,-0.0003265949071304434,-0.0001935759766828525,0.0018094922942900491,0.0002967569551893653,-5.579430306900117e-5,0.0002965364937501605,0.0006919208488603346,-0.0001411620134858666,0.0002572190916118597,-0.0006020022728421796,0.0005301728410378097,0.031683329376782025,-0.000677615431134037,0.0003875629005091766
3.654173258443202e-6,4.251333547682951e-6,0.046057128175618904,0.032773615318948526,0.00014077431442789993,-3.697409431422447e-5,0.05234951927605366,-0.0016742361538648993,-0.0025197990138241763,-7.517977350581121e-6,-0.00010153809812587994,-9.805926767424784e-5,2.4430585360260292e-5,-2.8137571519159147e-6,-0.0005293391253631038,-0.0002107991893977253,0.00040771671259887365,0.0012593409419764424,-0.0001684170368507584,-0.00010548096289423953,0.0014504939284262514,0.0006779283761558306,-2.054932092780758e-6,-1.116779732660198e-5,-2.084155081799248e-5,0.04548795959062432,0.001078015693032194,-0.0006826771742446101,0.01712834320893822,0.0046732169162256795,0.016114731053708378,0.03179035008686033,6.151024582018851e-6,7.269682597563431e-5,7.624386816975896e-5,6.530328997322471e-5,0.00018518217359374863,4.414784182243704e-5,2.925629303730719e-6,0.00030940796248516095,-0.00013249820436658224,-0.000561386777029612,-0.0004227173173677068,1.251818297863704e-5,-0.00021608424642917832,0.00025922021718857973,0.0004519941989232438,9.741127252789705e-5,0.00037042416050853133,0.00016724364495260106,6.002163474826206e-5,-1.0319969160171692e-5,-5.144217218926914e-5,-5.8408856702682116e-5,0.0002835293772122337,-1.3477981707759275e-5,-0.0002308858408341307,0.00015369182660751986,-0.0019900110726343958,0.003968314253581191,-2.683506415007116e-6,-5.294163379941373e-6,3.878672468022408e-6,6.201286497434915e-6,-2.5697834056467363e-5,1.0637203609314093e-6,1.5100792009788029e-5,2.5145765099945653e-5,-3.569830790049344e-5,-6.996717530017041e-6,-0.0025403110429524146,-8.036766805902805e-6,0.0010632219807143184,3.504883311409835e-5,-0.00018154790010711482,-0.0005981988995050374,-8.970573101439539e-6
-5.005552228894129e-7,-2.9212631645819542e-5,0.005049683121327399,0.01794871823957022,-5.4195436375375686e-5,-0.00016267791580134607,-0.0016742361538649004,0.05220266231755645,0.044814828734204816,-0.00010612210140277322,-4.830979288639497e-5,9.833700060562428e-5,0.0001902352899563509,-1.7340647035325458e-5,-0.0005812157784888745,0.0009748397507727127,0.0005879291612871755,0.00038824429835168656,-6.471281139657536e-5,0.0002549954584728378,0.0034633707392916348,-0.0022493551964218885,3.6338331723119815e-5,-2.3049440604740673e-5,3.6869960120745375e-5,-0.002657955887625716,0.015368846077538285,0.030936316520959756,0.03376218441626717,0.04663062539779138,0.0012451283020167294,-0.0007034368807224078,-4.226561885839391e-5,8.722721098257846e-5,-3.231664330929482e-5,0.00016322726230623741,-0.0001270286480322091,-1.984299386430574e-5,-7.527030907141912e-5,-9.87105051633997e-5,-0.0002858867334995198,-0.00012724670458939767,0.0002961357434053683,-5.760302910012986e-6,-7.184288768893829e-5,0.0010305492465108876,0.00015119326849213243,0.00030466224588017324,0.000194703949785432,-0.0002600008247248615,-0.000124268928443114,2.7909523834690936e-5,-3.601235679917817e-5,6.723303096022765e-5,-0.0005635710236154077,-0.0005396648831148518,-0.0025903326566752193,0.00012212087625161223,0.0007588790544012895,0.001660617008248501,1.8093932604026693e-5,4.355043728707898e-5,4.641773994864167e-5,-5.611779832987809e-5,-2.8533446875834042e-5,0.00013267864914239962,5.5480516709391776e-5,-1.1775195967987707e-5,4.889389832775517e-5,9.950260803422004e-5,-0.00030951711359686633,6.172408814355327e-5,-0.0002147081961343158,6.772560025482608e-5,0.0001579198614316099,-0.0006454907177498197,7.802487108066066e-5
2.330237866505059e-6,6.635281982362058e-6,-0.002020545482456597,0.003807756563252287,7.689375910462983e-5,-5.12391553686366e-7,-0.0025197990138241767,0.04481482873420482,0.051727806806514065,8.814689625220386e-6,-5.0215793912531825e-5,-6.629234048434013e-5,-1.208085847585094e-5,6.251494490668001e-7,-0.0024727241366736615,-0.0007598719830556615,6.914118154062474e-5,0.0003419696021236306,-0.000468946496171399,-0.0002669579171014723,0.017483873814988067,0.005046671394963098,-6.2632062014063306e-6,-3.7625314914273357e-6,-1.789079542331052e-5,-0.0005936254306259035,0.03284578050032147,0.04571383509403289,0.015758155575471597,0.031231493756374434,0.0011942041530739996,0.001023710909714347,9.540063319318037e-6,2.93689654577436e-5,4.644227573146612e-5,0.00017894703473830988,0.00046444161880481415,2.8599329606831725e-5,1.150929304199833e-5,0.00013839217356243457,-2.835864236663466e-5,-0.00021063297652963215,-0.00019309636682934213,8.486461433517448e-6,-9.864410845250198e-5,0.0010176736912085626,0.0015172898380837036,6.167477761414642e-6,0.00013819948145162315,0.0004049922419038444,0.00014202229954006208,-1.0228276216370934e-5,-2.560427825393671e-5,-4.315409842544913e-5,0.0008502980128261586,-6.534778649548985e-5,-0.0014434695704320178,6.346266271676098e-5,-0.0004396982237409037,0.00035545381627258906,-4.148621921332665e-6,-9.26211289986981e-6,-3.984693182363029e-6,1.1291266462524049e-5,-1.180532298840564e-5,-1.732684513228932e-5,1.5856474884497948e-6,1.683756893638754e-5,-2.828595409479231e-5,-1.781995340147987e-5,-0.0005513827716487941,-1.3447811942049217e-5,0.00029948668313494527,1.157230629850228e-5,-0.00010711589172484946,-0.00012220376513194558,-1.621425513929508e-5
-1.5952653313754456e-6,-0.00018673504345932595,0.00011739689522006195,8.830761206641655e-5,-0.002422000118462246,-0.0027569523935961856,-7.51797735058177e-6,-0.00010612210140277313,8.81468962522021e-6,0.05429686870722446,0.04618180653154745,0.03158824918950649,0.015523721444792082,-0.00011647700265036924,1.6174028520920978e-5,5.932732842905287e-5,0.00038133620791061567,2.2472115254866995e-5,1.753592225871818e-5,3.950436152950136e-5,-5.092287802503241e-5,-0.00010704421119000117,0.00022587917094048533,-0.00020434846173837166,0.0003167788539398848,-0.00017120878395015404,4.673496391470871e-5,8.225114074356982e-5,-4.597722449911366e-5,-0.00014046254270027784,-3.025292516773998e-5,-0.00019586450686921898,-0.0003376395771738514,0.03539841943577842,0.04891036725146611,4.822132795048165e-6,-4.507552415797701e-5,-0.0005254283401420869,-0.0027834391201439815,-0.000609874260776918,-0.0006900755451758172,-0.00015065428545193928,0.00035406885861836914,-4.0080309707453696e-5,-0.0006243824609108697,2.192328900377138e-5,-5.101784632492173e-5,0.0012282264552896432,0.0002665646929067236,-5.721364370298235e-5,-2.430536100326681e-5,0.00018376422264040275,-0.0019909313402136537,0.004928635284401631,-8.280221944962804e-5,-4.4806828924222995e-5,-6.906627324560827e-5,0.0033751322245710747,0.00018430887059915364,0.00017084423848721518,0.00010974012198735985,0.000266603599306775,0.00033862320075377415,-0.0007214085499753378,-0.00044016568430855466,0.018555235352943324,0.0005832034564409413,-0.0001297102997916199,0.0007594674031896394,0.0018862250625572433,-4.4865384820462895e-5,0.00042848343573449147,-0.0003067407741433475,0.0015737207793995438,0.0011016076520952707,-0.00030742303838693174,0.0007452637322453468
