Site,LocalDensity
1,0.1760211295169823
2,0.3817128623929517
3,0.3333759669058414
4,0.280569114586973
5,0.34001701078069657
6,0.3336250728967852
7,0.29758471778932294
8,0.32956607798248105
9,0.33552843188041265
10,0.3096101451218682
11,0.3289305671365909
12,0.34120309487123873
13,0.32641312149593893
14,0.3375088552280864
15,0.3453807301616687
16,0.3367286562812852
17,0.34398686863282696
18,0.3402896689287419
19,0.32770808429889015
20,0.33907838292044057
21,0.3438771425050069
22,0.33725861701369797
23,0.34443064371511023
24,0.3432060456541807
25,0.33661475384172007
26,0.3441395993465271
27,0.34202365296967324
28,0.3362162766849566
29,0.34352597273420515
30,0.34085005344102853
31,0.3365108392836296
32,0.344086051694018
33,0.3422316917839976
34,0.3388554217678108
35,0.34264674959351143
36,0.3334381045760583
37,0.32938987327915314
38,0.340116143809369
39,0.34023776643124826
40,0.3382316365432759
41,0.34235698394426295
42,0.33535458479743885
43,0.33236080954609015
44,0.3360467579710624
45,0.32546818221779555
46,0.32181857494545574
47,0.33218107556341964
48,0.32800537679135683
49,0.32531491315126854
50,0.3375053128969554
51,0.33812969312460606
52,0.33663458222522763
53,0.34298629536848985
54,0.33683687465571666
55,0.3345475431377267
56,0.341885963624543
57,0.3331704903028787
58,0.33082999125589535
59,0.34392932024163597
60,0.3411767308991967
61,0.34031480494575167
62,0.3466273126592038
63,0.3337194798536571
64,0.33357747661531745
65,0.3468597588839798
66,0.3360013222336572
67,0.3376074258105255
68,0.3508581826009875
69,0.335599850358845
70,0.3404330529160901
71,0.35289936510540737
72,0.3244765485690484
73,0.33589433891116977
74,0.3627567443591892
75,0.32501204202209344
76,0.3551929668687053
77,0.3863612357121018
78,0.17654243843501882
