Site,Eigenvalue
1,2.495105787720187e-6
2,2.669391507971547e-6
3,0.00011113864507438546
4,0.00012000816632837778
5,0.0006740951071057043
6,0.0007182025680298583
7,0.0011805586191809428
8,0.001201738658294777
9,0.001225846490524083
10,0.0012289253473205257
11,0.0012467572178270364
12,0.0012472447236750238
13,0.0012756249751433508
14,0.0013098246224268625
15,0.0013479199034372804
16,0.0013892030469842818
17,0.001433036294615883
18,0.0014775597602253905
19,0.0015236582958767116
20,0.0015704905240744248
21,0.0016184439145510876
22,0.0016668762935205168
23,0.0017161298643185146
24,0.0017655917970827721
25,0.0018156615823470377
26,0.0018659066061220042
27,0.0019168684644235575
28,0.001968887580000413
29,0.002026876782367348
30,0.002065527162704794
31,0.0021072300836413476
32,0.0021465211157938296
33,0.0021859014948367524
34,0.002224881760018079
35,0.0022633092331030857
36,0.0023009284568512216
37,0.002337599752329695
38,0.0023731951081985667
39,0.0024076429149977635
40,0.0024409168155349274
41,0.0025405561534810805
42,0.0025584561226553266
43,0.0025742666983982446
44,0.002587664838400607
45,0.0025990360274961923
46,0.0026097674402821287
47,0.0026211129684597058
48,0.0026327576603275074
49,0.002643942783550834
50,0.0026540531265417827
51,0.0026627463921158065
52,0.0026698059115764544
53,0.01877629897845022
54,0.03611903879558117
55,0.05333746974565751
56,0.07038054937212801
57,0.08722483755131319
58,0.10384484700679415
59,0.12021772782253713
60,0.13632147654545546
61,0.15213544062659815
62,0.16764060255020105
63,0.18282050392534138
64,0.19766306398156247
65,0.23533816496208562
66,0.24851209587302395
67,0.2611896612672646
68,0.2733573379185757
69,0.2849956754709537
70,0.29607856882689154
71,0.3065751882824377
72,0.31644240817068353
73,0.3256301977707997
74,0.3340540014847457
75,0.3416178384378977
76,0.3480756214256127
77,0.3535742517594288
