Site,LocalSpin
1,3.182830263237513e-8
2,9.807186217986041e-8
3,1.3501500094326158e-7
4,1.0041712943109626e-7
5,1.9448037416602837e-8
6,-2.1666638686315687e-8
7,1.8043266819881e-8
8,9.663189642818842e-8
9,1.3086790971168327e-7
10,8.416466559179652e-8
11,4.72550576353505e-9
12,-2.559670676446486e-8
13,2.46641793932256e-8
14,1.008438180648623e-7
15,1.2119856520153654e-7
16,6.307529706889211e-8
17,-1.3768140747943697e-8
18,-2.972897928853751e-8
19,3.057728843888926e-8
20,1.0231809646886334e-7
21,1.0855195666668135e-7
22,4.083245640892219e-8
23,-3.1701642472571526e-8
24,-3.4585859329403994e-8
25,3.406539124432131e-8
26,1.0043889519989033e-7
27,9.317327523964066e-8
28,1.796867883568612e-8
29,-4.8204734472602154e-8
30,-3.754960495442224e-8
31,3.68511704142249e-8
32,9.452179670854509e-8
33,7.260959301817267e-8
34,-8.204259571045244e-9
35,-6.487878736272764e-8
36,-3.960972806801027e-8
37,3.900677660409303e-8
38,8.572055113714726e-8
39,4.87587858829352e-8
40,-3.5295106404524764e-8
41,-7.992864281519831e-8
42,-3.993264774165835e-8
43,4.067113754746807e-8
44,7.36357476303695e-8
45,2.5217610616956504e-8
46,-6.482938990013406e-8
47,-9.153027924727141e-8
48,-3.793809747447405e-8
49,4.1289107379562866e-8
50,6.135066440018372e-8
51,-2.7949961821687814e-9
52,-8.589625978345012e-8
53,-1.0231041330553142e-7
54,-3.733431519513611e-8
55,3.779869054423422e-8
56,4.1113929510640814e-8
57,-3.3564876363647454e-8
58,-1.0984838721672593e-7
59,-1.0924031901560777e-7
60,-3.388516172114286e-8
61,3.519899933610861e-8
62,2.3583710903273604e-8
63,-5.7818067847372316e-8
64,-1.2411649353401908e-7
65,-1.0567489908580567e-7
66,-2.4003250846196158e-8
67,3.419221199412566e-8
68,2.5132582692006664e-9
69,-9.080996497790858e-8
70,-1.455407603828039e-7
71,-1.0786224206598935e-7
72,-1.956706877561462e-8
73,2.6600776834217037e-8
74,-2.013243729722404e-8
75,-1.1814622950416422e-7
76,-1.7229448947414418e-7
77,-1.2928765792387259e-7
78,-4.2478457062608554e-8
