x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
0.05031152149399144,-0.001947975655083804,-0.001261849192106642,-0.0006384042907491066,-0.0012618491901351322,-0.0019479756547116115,-0.0008435622604405427,-0.0008435622589811587,-0.0061882665410648505,-0.005146909093506858,-0.002793128325309409,-0.0027931283275926437,-0.005146909101807138,-0.0017133456183074385,-0.0017133456081552003,0.0009044846689507391,0.0002696567555271384,-0.0030703929687046806,-0.0030703928845653506,0.00026965759045179084,-0.0003158752931777725,-0.0003158757074032374,-0.0017074276423318518,-0.000989641801727065,0.00034897700540597557,0.000348977654252317,-0.0009896415831659852,-0.00013824567037410508,-0.00013824558745575787,0.00045431868346162285,0.00011614453953663698,-0.0009609446478063425,-0.0009609448523582981,0.00011614431793199497,-0.00013707308496523443,-0.0001370733317144524,-0.0009715128391742981,-0.000501102307727727,0.0002240915193492014,0.00022409145288960214,-0.0005011024602997983,-4.111662175207457e-5,-4.111667942868422e-5,0.0002359408832131592,-3.7501770663357246e-6,-0.0006109181071609904,-0.0006109181628674997,-3.7502975367174965e-6,-0.000118622552891455,-0.00011862247499585708,-0.0007155849870596442,-0.0003102010583671726,0.00016153707408776545,0.00016153690727631378,-0.00031020135955299547,-1.7072289787241e-6,-1.7072092772296692e-6,-0.00011646386576175662,-0.00025373706072679867,-0.0005701420236188927,-0.0005701417366646047,-0.00025373722594384114,-0.00017446887621568925,-0.00017446905955522838
-0.001947975655083804,0.03941889245161506,-0.00026851099239164425,-0.00035740997870407324,-0.0012625474303641112,-0.0031792326484663637,-0.0001448095533094206,-0.0009345241671850318,-0.0041327424427162725,-0.002747471073788552,-0.0013289301061354326,-0.004308995660204652,-0.004612366879985129,-0.0008363341950260839,-0.0017886669652663239,0.000671532683573087,0.0004012956079999033,-0.0016407160041587347,-0.0023082598185701093,0.00016334756613933007,-9.15606319564501e-5,-0.0002400408655283308,-0.001315236259510259,-0.0007747365154391286,0.0002597267096226446,0.0001748530122099693,-0.0008094136360102945,-0.00011557391087397038,-0.00013674778820297657,0.00036227132511210944,0.00010973836527817755,-0.0007200793842007907,-0.0007290825667503854,0.00010795526527723329,-9.53654910721711e-5,-9.677695539363666e-5,-0.0007703534346465642,-0.00040436657955859846,0.000170199357695383,0.0001698291902769252,-0.000404563022146431,-3.686955146052154e-5,-3.6963289513079456e-5,0.00019201702590262667,3.5034772964514773e-6,-0.00047975449374581625,-0.0004798149421371229,3.4801020398039772e-6,-9.099681092648751e-5,-9.100761583368277e-5,-0.0005701431519642704,-0.00024906397072634886,0.00012841373477116692,0.00012840036965322573,-0.0002490738910813652,-2.3292240597851612e-6,-2.3338743726932774e-6,-9.167449043300785e-5,-0.000200333747766706,-0.0004527884467820638,-0.0004527924320679395,-0.00020033497168838856,-0.00013789484055054787,-0.00013789588670754568
-0.001261849192106642,-0.00026851099239164425,0.015351574286576524,-5.841969014030048e-5,-0.00039346984065196565,-0.0012625474315383375,-3.549160613355389e-5,-0.00031846322648828,-0.0012885796988105164,-0.0010105057264979962,-0.0008692187941679692,-0.0016978357017751755,-0.0015081377932682672,-0.00035250894036787907,-0.000621070274604261,0.00023874700671353967,0.00018161741520115207,-0.00046883479051173236,-0.000648242446273189,0.0001201888034393985,-1.1976769328193322e-6,-4.1057231121591026e-5,-0.0005471083587182228,-0.0003487753600282195,5.155867269057327e-5,3.056837141279266e-5,-0.0003574099890592042,-6.599059502427331e-5,-7.129600324952229e-5,0.0001581262690632354,5.924711724788126e-5,-0.0002883412975863891,-0.00029066690486368363,5.879965417654573e-5,-3.2735229515215804e-5,-3.3111111031012416e-5,-0.000339400516462685,-0.0001840598914969185,6.716704819349264e-5,6.709410828654772e-5,-0.00018409831636724872,-1.993818377171551e-5,-1.9955414683355886e-5,8.816886730577477e-5,6.463586963147973e-6,-0.00020771057604921452,-0.00020772385024548065,6.457383769509072e-6,-3.771806583465403e-5,-3.7720820188560784e-5,-0.00025373725552897984,-0.00011242807143459396,5.66103547767121e-5,5.6606809832413016e-5,-0.00011243056939490256,-1.8670182653943588e-6,-1.8682196243217925e-6,-3.991583790355887e-5,-8.770478946823301e-5,-0.00020033347986662627,-0.0002003344020870195,-8.770509201904672e-5,-6.04846118874734e-5,-6.0484870211382966e-5
-0.0006384042907491066,-0.00035740997870407324,-5.841969014030048e-5,0.006548204415618406,-5.841969046030082e-5,-0.0003574099811968722,-6.715188499655021e-5,-6.715188562094478e-5,-0.00048508057216600775,-0.0004994260963149822,-0.0005786778392518828,-0.0005786778569500835,-0.0004994261140780684,-0.0002017829795343675,-0.0002017829790158146,9.233998616643482e-5,6.971437860692933e-5,-0.00019626689271079006,-0.00019626693440529642,6.971435691226427e-5,-8.704763123738781e-7,-8.704022242007636e-7,-0.00024138141214906375,-0.0001613610613332849,5.11220021377205e-6,5.1123975474564754e-6,-0.0001613610325607944,-3.419483661685956e-5,-3.419499846466633e-5,7.120351383400749e-5,2.9110048815222105e-5,-0.00012495098020996935,-0.00012495059388558372,2.9110279593193105e-5,-1.2918105360744757e-5,-1.2917944031736042e-5,-0.00015480477145418374,-8.538742848611147e-5,2.848063897217793e-5,2.848070744290626e-5,-8.538732227500687e-5,-1.0010639630041645e-5,-1.0010611962909012e-5,4.101840622884804e-5,4.08333326722485e-6,-9.387972522600867e-5,-9.387968458355452e-5,4.0833651075608115e-6,-1.6652988816604886e-5,-1.665295996924627e-5,-0.00011646409189658915,-5.1989184715351535e-5,2.5799945585302324e-5,2.5800026713185473e-5,-5.198910628801003e-5,-1.063454837478951e-6,-1.0634166289139884e-6,-1.8115148425758407e-5,-3.991593315540473e-5,-9.167451153787277e-5,-9.167439140485945e-5,-3.991591995510792e-5,-2.7554604719800277e-5,-2.7554595211354993e-5
-0.0012618491901351322,-0.0012625474303641112,-0.00039346984065196565,-5.841969046030082e-5,0.015351574288482269,-0.00026851099101564066,-0.0003184632215101099,-3.5491606204717794e-5,-0.0012885797201363342,-0.00150813781764123,-0.0016978357280809046,-0.000869218777019375,-0.001010505656365278,-0.0006210702110091875,-0.000352508894466628,0.0002387469931006384,0.0001201887774967262,-0.000648242577511237,-0.0004688347598961885,0.0001816176817180664,-4.1057042427920074e-5,-1.1977394739758539e-6,-0.0005471082166422468,-0.0003574101701044513,3.056807127385381e-5,5.1558728288483154e-5,-0.000348775301998474,-7.129599719098116e-5,-6.599057730194583e-5,0.00015812585428095694,5.8799434001579084e-5,-0.0002906669761238508,-0.0002883408895834719,5.924713049673904e-5,-3.3111162596293826e-5,-3.2735053817487566e-5,-0.00033940056703513327,-0.0001840984763539532,6.709384570357469e-5,6.716681846017486e-5,-0.00018405984045762126,-1.995546577922268e-5,-1.9938209264161915e-5,8.816895778851545e-5,6.45742125731413e-6,-0.00020772389899439232,-0.00020771051212545083,6.463715630276402e-6,-3.7720850905549795e-5,-3.771797591856096e-5,-0.00025373720918563846,-0.00011243066029360418,5.660672060182428e-5,5.661049669847555e-5,-0.0001124279648731634,-1.868286407580639e-6,-1.8669589052833414e-6,-3.991581572305732e-5,-8.770506058735225e-5,-0.0002003345704288133,-0.00020033320003158209,-8.770474081308413e-5,-6.048484563847921e-5,-6.048458582834127e-5
-0.0019479756547116115,-0.0031792326484663637,-0.0012625474315383375,-0.0003574099811968722,-0.00026851099101564066,0.039418892452105996,-0.000934524163891471,-0.00014480955391323963,-0.004132742495449635,-0.004612366912854827,-0.004308995659691593,-0.001328930106203136,-0.00274747109117314,-0.001788666933354847,-0.0008363341876199225,0.0006715327016752563,0.00016334784830328826,-0.002308259769721403,-0.001640716100957512,0.00040129490329237705,-0.0002400410112397184,-9.156020172402821e-5,-0.0013152361156851637,-0.000809413721341933,0.00017485384571741655,0.00025972648787810554,-0.0007747364477280201,-0.00013674806994109451,-0.0001155740613188999,0.0003622714190628398,0.00010795541559076684,-0.0007290824651854504,-0.0007200792402860176,0.00010973861145754187,-9.67768307055433e-5,-9.536539479587815e-5,-0.0007703540800995467,-0.00040456331910918616,0.00016982920238123734,0.00017019949364371602,-0.0004043667860339232,-3.696327696905826e-5,-3.686952949979865e-5,0.0001920172392353698,3.4801917567896536e-6,-0.0004798153602438545,-0.0004797548221922461,3.5035498382483655e-6,-9.100774087693165e-5,-9.099672701461484e-5,-0.0005701431722135249,-0.00024907383441300564,0.00012840045781750087,0.00012841384900574726,-0.0002490640510945643,-2.333935296874439e-6,-2.3291573962022136e-6,-9.167446488070365e-5,-0.00020033486140900346,-0.00045279275074139585,-0.0004527880898766395,-0.0002003337822877961,-0.00013789577690924006,-0.0001378949084927606
-0.0008435622604405427,-0.0001448095533094206,-3.549160613355389e-5,-6.715188499655021e-5,-0.0003184632215101099,-0.000934524163891471,0.010919530387703855,-0.00024715201084608363,-0.0009416792783086138,-0.0006983454380984146,-0.0005519041174495868,-0.0012318685706147231,-0.0011157515848354746,-0.00023403452549217437,-0.0004581157106957697,0.00017281620015012033,0.00012894592171971796,-0.00034023657782465027,-0.0004917124293689741,7.71612211066846e-5,-2.517532224099957e-6,-3.620048876271968e-5,-0.0003813183936480132,-0.00023955211854778782,4.407430853322991e-5,2.6438716397282012e-5,-0.000246790343553159,-4.357336911405861e-5,-4.802698993009335e-5,0.00010938869951490881,3.966254977962995e-5,-0.0002022770356778533,-0.0002042273862154693,3.92891261022171e-5,-2.3648152247725733e-5,-2.396350173980643e-5,-0.00023388884912262618,-0.00012609316013267185,4.737972107054914e-5,4.732072255930405e-5,-0.00012612383754213145,-1.3264641987437468e-5,-1.3278319389408307e-5,6.0324453502143885e-5,3.8493058029927576e-6,-0.0001435920500694664,-0.00014360262454810605,3.844268415250449e-6,-2.6283791027816053e-5,-2.6285993834186557e-5,-0.00017446859283706955,-7.710370904257536e-5,3.901516445994444e-5,3.901221333279885e-5,-7.7105812182708e-5,-1.1763639906890676e-6,-1.1773724468672285e-6,-2.755447071026979e-5,-6.048445672247303e-5,-0.00013789431969632552,-0.00013789512836071452,-6.048471509031171e-5,-4.169815281758415e-5,-4.169837312228232e-5
-0.0008435622589811587,-0.0009345241671850318,-0.00031846322648828,-6.715188562094478e-5,-3.5491606204717794e-5,-0.00014480955391323963,-0.00024715201084608363,0.010919530387754497,-0.0009416792555268516,-0.001115751550682959,-0.00123186855284649,-0.0005519041252876644,-0.0006983454879790379,-0.00045811577448166244,-0.0002340345623858522,0.00017281616786763435,7.716112481998252e-5,-0.0004917123518874469,-0.00034023656468630363,0.00012894589114032822,-3.6200529522841494e-5,-2.5176150395292947e-6,-0.0003813182796093906,-0.00024679013088532904,2.6438842098064308e-5,4.4074157778938364e-5,-0.0002395523310118792,-4.802693863066843e-5,-4.357330448690806e-5,0.00010938857510013383,3.928918816787894e-5,-0.00020422699173354826,-0.00020227723371074466,3.966248188858144e-5,-2.3963391634302673e-5,-2.36481680747276e-5,-0.00023388899667027167,-0.00012612397172960646,4.732064957125009e-5,4.737970601306951e-5,-0.00012609311671341552,-1.3278335316297634e-5,-1.3264617878649404e-5,6.0324528394046495e-5,3.844267562846749e-6,-0.00014360276389619483,-0.00014359209402677598,3.849364338216925e-6,-2.6286044110906502e-5,-2.6283753709558347e-5,-0.00017446856184643336,-7.710583937660331e-5,3.9012192773948746e-5,3.901527361366354e-5,-7.710363679668814e-5,-1.1774024170039465e-6,-1.176317453461974e-6,-2.755446186557867e-5,-6.048469925587379e-5,-0.00013789524414264246,-0.00013789414759426394,-6.0484439707476964e-5,-4.169835796222215e-5,-4.1698147069544456e-5
-0.0061882665410648505,-0.0041327424427162725,-0.0012885796988105164,-0.00048508057216600775,-0.0012885797201363342,-0.004132742495449635,-0.0009416792783086138,-0.0009416792555268516,0.04596275741606962,-0.0018921465374505675,-0.004347613923017344,-0.004347613926784436,-0.0018921465376922236,-0.0011706529885526166,-0.0011706529876351272,-0.002595409803922606,-0.0022765075818772704,-0.0015712562182054464,-0.001571256221199273,-0.002276507587373249,-0.0008152397619460443,-0.0008152397449159597,0.0006675046923162885,0.00019787555302423846,-0.0013422880672090617,-0.0013422880800907887,0.00019787550527834848,-0.0001294337208632999,-0.00012943358566610644,-0.0003052674714664577,-9.812741334117181e-5,0.00040393590638649566,0.00040393649051860265,-9.812715705240474e-5,5.376477653837439e-5,5.37650100313877e-5,0.00032617415364611334,0.00013562872263934322,-0.00018473770677259358,-0.00018473729695779747,0.00013562899700981758,-1.3080018278544804e-5,-1.3079835426080107e-5,-9.109878624244798e-5,3.5374733339584984e-6,0.00021676797309750007,0.00021676822313470925,3.537606565981461e-6,4.500068408556115e-5,4.5000533877388644e-5,0.00023594167994762558,9.50673729139325e-5,-6.768044024850459e-5,-6.768038071084385e-5,9.50671278188151e-5,-4.461260224309456e-6,-4.461493101814293e-6,4.1018422450233845e-5,8.816914759593698e-5,0.00019201761549281676,0.00019201693323621206,8.816898374459726e-5,6.032481346880968e-5,6.032472418075211e-5
-0.005146909093506858,-0.002747471073788552,-0.0010105057264979962,-0.0004994260963149822,-0.00150813781764123,-0.004612366912854827,-0.0006983454380984146,-0.001115751550682959,-0.0018921465374505675,0.04118891287266222,-0.0016861402721742125,-0.005743677804707517,-0.004274583124013552,-0.0003198776021960539,-0.0018943457110451028,-0.0012799980778592029,-0.0007898915526392416,-0.0007865882275803294,-0.002945949103354871,-0.0019568409889323003,-0.0003213372377477215,-0.0009082119574289885,0.000415704385641771,0.00032409252482458917,-0.00031692224872587033,-0.0008190204472726098,0.00010613218689177135,5.14681249005658e-5,-7.703477606186039e-5,-0.00019378633328632453,-8.111522485937767e-5,0.00024875730297410533,0.00018302337430049423,-9.867911102634013e-5,2.0483228615308332e-5,7.925182375003648e-6,0.0002235980829254948,0.00011103854211262621,-9.657133912543171e-5,-0.00010077983941676774,0.00010962953334915846,2.9893008922764294e-6,2.1172369024384552e-6,-6.767992029369412e-5,-8.299854773049177e-6,0.0001389248277089749,0.00013857037850526042,-8.389495264239774e-6,2.478882983132998e-5,2.4733260906456384e-5,0.00016153718413984113,6.924186469692932e-5,-4.417410437311791e-5,-4.420939533030065e-5,6.92129081607144e-5,-7.814943530093227e-7,-7.941585484392526e-7,2.5799915568420796e-5,5.661052088453589e-5,0.000128413828943816,0.00012839992809431477,5.660669143262385e-5,3.9015387216653874e-5,3.901224376821834e-5
