Site,LocalDensity
1,0.2276708249586432
2,0.1453585148708469
3,0.04040668972586149
4,0.014493742376673583
5,0.04040668972454363
6,0.14535851484149667
7,0.030024864188035495
8,0.030024864161654324
9,0.2098026386983122
10,0.16846298733263854
11,0.18052500908510113
12,0.18052500906130733
13,0.16846298734269838
14,0.05567304513114443
15,0.05567304512324909
16,0.2089802384060973
17,0.16629330878457588
18,0.1651261342012997
19,0.16512613424011813
20,0.16629330880912466
21,0.052670027625173074
22,0.05267002764299929
23,0.21209680853084042
24,0.15586937022950495
25,0.15481852020247694
26,0.1548185201950444
27,0.1558693702442313
28,0.04623900003838607
29,0.0462390000277865
30,0.2120968085485829
31,0.17364154072789711
32,0.1736415406910371
33,0.17364154068849863
34,0.17364154070535207
35,0.05673772269706596
36,0.05673772268190105
37,0.20898023840510738
38,0.154818520211981
39,0.1558693702208112
40,0.15586937019978828
41,0.1548185202020552
42,0.046239000044276155
43,0.04623900002384976
44,0.20980263868844298
45,0.16512613426232003
46,0.16629330880048318
47,0.16629330878185006
48,0.16512613425169684
49,0.052670027658396935
50,0.052670027651149295
51,0.22767082495172844
52,0.1805250091140617
53,0.16846298735587706
54,0.1684629873224281
55,0.18052500913664446
56,0.055673045155718186
57,0.0556730451382231
58,0.0144937423801927
59,0.04040668975381432
60,0.14535851486955176
61,0.1453585148554589
62,0.0404066896914366
63,0.030024864152985407
64,0.03002486417941696
