Site,LocalDensity
1,0.20801709754157172
2,0.12210801753368095
3,0.026582103632732192
4,0.008140050066564871
5,0.02658210357574728
6,0.12210801737980924
7,0.020527951604310493
8,0.02052795154247658
9,0.23249561542975702
10,0.18006322128578944
11,0.17204023255009304
12,0.17204023252267067
13,0.18006322152592785
14,0.05448220460316931
15,0.05448220466092642
16,0.22166746312247126
17,0.17218647204526774
18,0.17568899155799908
19,0.17568899173244037
20,0.1721864720440161
21,0.05143210444888256
22,0.05143210451007119
23,0.22504344112605504
24,0.16394725246795455
25,0.16307914613113042
26,0.16307914592791167
27,0.16394725234603197
28,0.04592411565039672
29,0.04592411560396142
30,0.22504344106781488
31,0.17721951540416062
32,0.17721951529923943
33,0.1772195153285784
34,0.177219515666625
35,0.054073673983978374
36,0.05407367412032683
37,0.2216674631622
38,0.16307914603146273
39,0.16394725231964985
40,0.16394725245820368
41,0.16307914629605258
42,0.04592411565448259
43,0.045924115723287265
44,0.2324956155342693
45,0.17568899158630655
46,0.17218647196809286
47,0.17218647229881123
48,0.17568899191715326
49,0.051432104495322775
50,0.05143210465649767
51,0.20801709769950658
52,0.17204023256945958
53,0.18006322131305633
54,0.18006322155669477
55,0.17204023268876958
56,0.0544822046451653
57,0.05448220469297594
58,0.008140050065790373
59,0.026582103660578907
60,0.1221080175501099
61,0.12210801754771604
62,0.026582103630233406
63,0.02052795161789247
64,0.020527951619649976
