Site,LocalSpin
1,-1.157615669988843e-13
2,2.8995000844744823e-12
3,3.615681538893245e-12
4,1.4220677586884722e-13
5,1.8830683540249638e-13
6,5.007209924468015e-13
7,2.2557251205812534e-12
8,3.584784379062622e-13
9,-2.991308589717079e-12
10,4.137766518308439e-13
11,-6.525474605112436e-13
12,7.47053460758984e-13
13,-9.483490381878568e-13
14,2.090147499522743e-12
15,-6.869049599955712e-13
16,1.8594561654317054e-12
17,-8.955436218982538e-13
18,-1.3155310174539636e-12
19,-3.1156173561225353e-12
20,-2.1281498698705326e-12
21,-8.149763958305301e-13
22,-1.8098607058565988e-12
23,2.919308837636553e-12
24,1.6457071945160436e-12
25,1.6381207642527512e-12
26,1.7061048737378138e-12
27,2.255003821628206e-12
28,7.009488490585181e-13
29,4.871879355076956e-13
30,-9.248187418384349e-13
31,-7.734010357277721e-13
32,1.5084095536691383e-12
33,1.7191405615280072e-12
34,4.053989167234255e-13
35,3.399529378155739e-13
36,4.418634473633669e-13
37,-5.153699458297387e-13
38,4.448138349638477e-14
39,-1.397432729712608e-12
40,-5.305085699762957e-13
41,-1.4099234256113075e-12
42,-4.5317149351131844e-13
43,-6.786109420005757e-14
44,-7.76015665879652e-13
45,-2.1213477083451534e-13
46,4.740494913073227e-13
47,-1.2411287368636146e-12
48,-9.143254207832966e-13
49,-4.7539090122126086e-14
50,1.0423234594769832e-13
51,-1.3783519091602154e-12
52,7.672402472608722e-13
53,6.425559130403312e-13
54,-1.608130899870585e-12
55,-5.410888213205392e-13
56,-3.1732486271630534e-13
57,-8.031259339765876e-13
58,-1.878995365898813e-12
59,-1.2528961736882186e-12
60,1.235280701808107e-12
61,-1.505757064269674e-12
62,1.6770975547460013e-13
63,-7.171451525374541e-13
64,4.665295927352986e-13
