Site,LocalDensity
1,0.22935229831517362
2,0.14961965533041524
3,0.04269616450625555
4,0.015493241971206313
5,0.042696164458626076
6,0.14961965525929746
7,0.031675868713035606
8,0.03167586867851141
9,0.1933259660746943
10,0.17145702731315343
11,0.19216357183680177
12,0.19216357185819458
13,0.1714570274611526
14,0.06194451230922608
15,0.06194451233460213
16,0.2089130200010939
17,0.1543887271923784
18,0.1450078525549338
19,0.14500785268024521
20,0.15438872721702718
21,0.045317321104051886
22,0.045317321142492505
23,0.20267592840603105
24,0.1715073844941391
25,0.17510628951410798
26,0.17510628959711488
27,0.17150738453012923
28,0.058286748942589346
29,0.05828674897117202
30,0.20267592835870904
31,0.15261846649216246
32,0.1526184664975295
33,0.1526184664730451
34,0.15261846647370808
35,0.046660364189938144
36,0.0466603641881001
37,0.20891302001065004
38,0.17510628959715702
39,0.17150738448000616
40,0.17150738442082575
41,0.17510628956793475
42,0.05828674899623695
43,0.05828674896525067
44,0.19332596607221347
45,0.1450078526310922
46,0.15438872725705063
47,0.1543887272904037
48,0.14500785264494778
49,0.04531732116200023
50,0.04531732114701747
51,0.22935229827194883
52,0.19216357189073768
53,0.17145702737130855
54,0.17145702737502047
55,0.1921635718210229
56,0.061944512343328755
57,0.061944512341836046
58,0.01549324205120325
59,0.04269616447563697
60,0.14961965523118523
61,0.1496196552741876
62,0.0426961644026454
63,0.031675868706085054
64,0.03167586875998802
