x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
0.17822623991901676,-0.0103587025056548,-0.0035516289692135855,-0.0012707746475184543,-0.0035516290060149704,-0.010358702528262397,-0.0026754430348863165,-0.0026754430384334643,-0.01727413212812311,-0.016588149426347343,-0.0143770008107353,-0.014377000867399535,-0.016588149468055126,-0.0064063237730231076,-0.0064063237890717075,0.00010955315854039444,-0.0007334166495811326,-0.008967388830442524,-0.008967388678184023,-0.0007334173244800055,-0.0010576828883872725,-0.0010576827598760517,-0.003644331610732958,-0.0024125391242814237,-0.0003707965041751804,-0.00037079729803196626,-0.0024125424333435452,-0.0005338591905893961,-0.0005338609976190609,7.873367675012566e-5,-0.00025917291507850104,-0.0021650218872858104,-0.0021650268461589142,-0.00025917680968502027,-0.0003595907878445274,-0.0003595925375139211,-0.0019095978544263759,-0.001145111880736023,-8.446686958423627e-5,-8.446897036418904e-5,-0.0011451125120854541,-0.00020281624248977975,-0.00020281693342227326,2.1376013579273156e-5,-0.00021898845743092282,-0.001228271814645028,-0.0012282722764092938,-0.00021898835939250516,-0.00024233046518230307,-0.00024233048945512987,-0.0014112882941146251,-0.000787406621597618,-2.9924962652375098e-5,-2.992478420291156e-5,-0.0007874068311630247,-0.00011452055495633599,-0.00011452010838664678,-0.00011569660864605607,-0.0003123445311805535,-0.0009920475444351942,-0.0009920471663838054,-0.00031234394315837223,-0.0002300843596653229,-0.00023008326568892297
-0.0103587025056548,0.122950308084463,-0.0024243711778462853,-0.0008197081843395277,-0.002449175569362085,-0.00916048738852586,-0.0020031382721655408,-0.0018512264377467755,-0.010534567474832328,-0.009672329542378712,-0.008102105700633876,-0.012602530693214658,-0.01109529970781834,-0.0037401093339000215,-0.004407383237522937,5.594054951561442e-5,-0.0002648127519727407,-0.0051340027598691836,-0.005547575286513095,-0.0004299962710150665,-0.0005427851785304678,-0.0006295361717399183,-0.002496049094587713,-0.0016882975353058327,-0.00029550494999162555,-0.0003617893683674038,-0.0017137765817310455,-0.00038923553024664687,-0.00040471703069248736,5.9257858435128596e-5,-0.0001531060949937907,-0.0014546213539749914,-0.0014609979917097476,-0.00015355289640812259,-0.00023187024304848706,-0.0002325867417043645,-0.0013365879009410303,-0.0008141752887644294,-7.241218926741164e-5,-7.195164887047883e-5,-0.0008138099338253109,-0.00014951696380168487,-0.00014932626161943963,1.9192158778935653e-5,-0.00014445208302590884,-0.0008522097194268129,-0.0008520731667368206,-0.00014443007584626771,-0.00016499417271052374,-0.00016497019241319688,-0.0009920481637801723,-0.000557134447571446,-2.3449648068111367e-5,-2.3456690593792046e-5,-0.000557143972777556,-8.253583624065995e-5,-8.253974837524325e-5,-8.056569777094096e-5,-0.0002180096428237438,-0.000695774632341755,-0.0006957781362820353,-0.00021801001158705362,-0.00016069672770769932,-0.0001606966396763311
-0.0035516289692135855,-0.0024243711778462853,0.034714156541189554,-0.0001807653724265644,-0.0006067612449001849,-0.0024491755787324375,-0.00036126458373710046,-0.000464872251197364,-0.0023752379009400566,-0.002358758345541582,-0.0028441993884522013,-0.0032793806606064763,-0.00258527455284165,-0.0009475230443136908,-0.00106519936595526,-2.3618235008680474e-5,-2.415335613768603e-5,-0.0011003356315981185,-0.0011755890068915632,-5.34462147240922e-5,-9.323041756614803e-5,-0.00010982874874264532,-0.0007393339198004103,-0.000533781116274069,-0.00015293160677516768,-0.00016448871888649717,-0.0005382463589615498,-0.0001374976153204171,-0.0001402784817152525,1.8060873884115543e-5,-3.1616424420391996e-5,-0.0004154746005357946,-0.00041661526653233565,-3.165853939661022e-5,-6.0045339912551555e-5,-6.017054823687562e-5,-0.0004164791118216457,-0.00026218718713691067,-3.293107769646031e-5,-3.281734049412604e-5,-0.0002621041917277951,-5.1753592982878814e-5,-5.1710210982760726e-5,8.415850017042328e-6,-3.937626242089126e-5,-0.000260560026862474,-0.0002605302413300021,-3.937178210553904e-5,-4.838410029761207e-5,-4.837909439095781e-5,-0.0003123455888428481,-0.0001779105204602312,-9.248043588215397e-6,-9.24964808386719e-6,-0.0001779124173526452,-2.738562699051289e-5,-2.738638911367044e-5,-2.485168139762956e-5,-6.759615700337542e-5,-0.0002180103661717763,-0.00021801091594603715,-6.75961565797373e-5,-4.989653714256026e-5,-4.989641202527871e-5
-0.0012707746475184543,-0.0008197081843395277,-0.0001807653724265644,0.011914691301406629,-0.00018076539205511786,-0.0008197081811073769,-0.00014397071466345533,-0.0001439707063752238,-0.0007434495458989547,-0.0007975976926146221,-0.0010605673381918097,-0.0010605673442482012,-0.0007975976102374842,-0.0003329063861946482,-0.00033290616316081163,-1.9371324924350244e-5,-8.333284704497299e-6,-0.0003449007112377889,-0.000344900543162016,-8.334683296784638e-6,-2.6818654981024563e-5,-2.6818242831684515e-5,-0.00026475446215451027,-0.00019755008080693374,-6.918418481033665e-5,-6.918444071731542e-5,-0.00019755136803256018,-5.3552447470315255e-5,-5.3552696702984805e-5,6.053219130650912e-6,-9.208259966110403e-6,-0.00014628210563480903,-0.00014628225685141077,-9.207805550204675e-6,-2.006929645213102e-5,-2.006926061188228e-5,-0.0001533303344300762,-9.804343676016397e-5,-1.4217570086483625e-5,-1.4217159061239402e-5,-9.804320574091944e-5,-1.9993881788486463e-5,-1.9993835804627924e-5,3.4708631240559437e-6,-1.3531906911491004e-5,-9.50451944443818e-5,-9.504522809226901e-5,-1.3532019344649707e-5,-1.7283689743843628e-5,-1.728375378947831e-5,-0.0001156972095812162,-6.635521093730987e-5,-3.800790352788408e-6,-3.800837952662537e-6,-6.635514569239796e-5,-1.0399948966032403e-5,-1.0399889859588813e-5,-9.11333245277838e-6,-2.4851758530120005e-5,-8.056616303900722e-5,-8.056603074212522e-5,-2.4851688021439026e-5,-1.8357439128574202e-5,-1.8357332475213797e-5
-0.0035516290060149704,-0.002449175569362085,-0.0006067612449001849,-0.00018076539205511786,0.03471415653899236,-0.0024243711610229565,-0.00046487223851240304,-0.0003612645930376083,-0.002375237962815059,-0.0025852733644075847,-0.0032793807354663455,-0.002844199409600562,-0.0023587571571707993,-0.0010651985869294521,-0.0009475231625759534,-2.3619030754366832e-5,-5.344857740623068e-5,-0.00117558957797853,-0.0011003358470982622,-2.4154389616291676e-5,-0.00010982863399542383,-9.322944747996867e-5,-0.0007393341198888492,-0.000538246389814913,-0.00016448996287794608,-0.0001529301903036356,-0.0005337798121900382,-0.00014027895843711025,-0.00013749691703906055,1.8060194191209418e-5,-3.165951459497673e-5,-0.0004166166854344877,-0.00041547385696355695,-3.161580735292369e-5,-6.017079751163856e-5,-6.0045067174671314e-5,-0.0004164784765767404,-0.00026210408368074894,-3.281804524583702e-5,-3.293083217460139e-5,-0.00026218657101793625,-5.171014857843683e-5,-5.175360912451372e-5,8.416434331977307e-6,-3.937105952071893e-5,-0.0002605295859349991,-0.0002605597111946375,-3.9375989632316546e-5,-4.837877706900763e-5,-4.838406809808235e-5,-0.00031234627371553615,-0.00017791290097940622,-9.249326680596005e-6,-9.247885890823794e-6,-0.00017791076604430512,-2.7386555012714944e-5,-2.7385506244517223e-5,-2.4851742240215304e-5,-6.75964918052292e-5,-0.00021801169341100716,-0.00021801057363136662,-6.759614319952066e-5,-4.9896804209746226e-5,-4.989637881739066e-5
-0.010358702528262397,-0.00916048738852586,-0.0024491755787324375,-0.0008197081811073769,-0.0024243711610229565,0.12295030806620558,-0.001851226454187662,-0.002003138273327075,-0.010534567489353195,-0.011095299769433015,-0.01260253070984725,-0.008102105661303278,-0.00967232948259807,-0.004407383231418581,-0.0037401093256525745,5.59397311252971e-5,-0.0004299959093278967,-0.005547575343219193,-0.005134002894034855,-0.00026481172955576324,-0.0006295360434246692,-0.0005427847237503497,-0.0024960499266312303,-0.0017137780449579115,-0.00036179067527728967,-0.00029550511985772937,-0.001688295298060291,-0.00040471763031546624,-0.0003892352378446814,5.925665591313342e-5,-0.00015355155790476582,-0.0014609979343805438,-0.0014546220001740405,-0.000153105794265411,-0.0002325856380787899,-0.00023186989616422442,-0.0013365872308988835,-0.0008138098116002579,-7.195198933933333e-5,-7.241291714998876e-5,-0.0008141748276868851,-0.00014932605714513061,-0.00014951732254966238,1.9193759294641732e-5,-0.00014442876359555337,-0.0008520722265485184,-0.0008522095236232312,-0.00014445112458160922,-0.00016496972709490864,-0.00016499403513723938,-0.000992049888184847,-0.0005571447841145258,-2.3455896453701552e-5,-2.34488399836405e-5,-0.0005571352130446933,-8.254009075509688e-5,-8.253546073627542e-5,-8.056588144158389e-5,-0.00021801093539701704,-0.0006957798996858021,-0.0006957754568670191,-0.00021800964583398256,-0.00016069777446158168,-0.00016069625663124414
-0.0026754430348863165,-0.0020031382721655408,-0.00036126458373710046,-0.00014397071466345533,-0.00046487223851240304,-0.001851226454187662,0.02650676640915046,-0.00035425108288143336,-0.0018251224784750406,-0.001790305737815804,-0.0021365227437733507,-0.0024890412801982127,-0.001984082950951789,-0.0007135921176154443,-0.0008140298272268257,-1.2300209041794102e-5,-1.9920581476163754e-5,-0.000848503439224942,-0.0009134784683381891,-4.526663016703788e-5,-7.37383433282615e-5,-8.810989722948413e-5,-0.0005497907651718691,-0.00039365385917406945,-0.00010666449660874221,-0.00011668917961418432,-0.0003975353059894838,-0.00010003622055179424,-0.00010245375922169524,1.356896566704572e-5,-2.4738221010831007e-5,-0.00031037940316674777,-0.0003113739881781133,-2.4776521516115674e-5,-4.545531195815399e-5,-4.5565218789858425e-5,-0.00030733323185850973,-0.00019265062012983718,-2.3198869540832015e-5,-2.310073198213882e-5,-0.00019257872097034473,-3.7681942317434065e-5,-3.764437573937937e-5,5.992778039795588e-6,-2.9594960069085838e-5,-0.00019275805214992014,-0.00019273217981041757,-2.9591000730366107e-5,-3.599587896861841e-5,-3.599150129996397e-5,-0.00023008319650834504,-0.0001308056282713103,-6.613559301131382e-6,-6.614914850216688e-6,-0.00013080729384610905,-2.0033992439007307e-5,-2.0034671623852173e-5,-1.835721580067029e-5,-4.9896088734303554e-5,-0.000160695868268005,-0.00016069639611366888,-4.989611446918631e-5,-3.6823940016532885e-5,-3.6823870199884e-5
-0.0026754430384334643,-0.0018512264377467755,-0.000464872251197364,-0.0001439707063752238,-0.0003612645930376083,-0.002003138273327075,-0.00035425108288143336,0.026506766402813912,-0.0018251224585104898,-0.0019840839182933504,-0.0024890412204660825,-0.0021365227132509,-0.0017903068340533361,-0.0008140304633848949,-0.0007135920561091606,-1.229858025713227e-5,-4.526524460660847e-5,-0.0009134779502176361,-0.0008485033930563973,-1.9919405729824924e-5,-8.810987242513762e-5,-7.373984165326311e-5,-0.0005497916362140424,-0.00039753533907076286,-0.00011668718724901911,-0.00010666549586975296,-0.00039365465465360065,-0.00010245348431143358,-0.00010003693086172208,1.356857199540009e-5,-2.4776992294334166e-5,-0.00031137510923473716,-0.0003103792320493879,-2.4737604162164244e-5,-4.556532753166023e-5,-4.545501905964537e-5,-0.0003073327389419185,-0.00019257866723250937,-2.310121720539189e-5,-2.3198747734587237e-5,-0.00019265024826539256,-3.7644359936970075e-5,-3.768199388492024e-5,5.9933334236031074e-6,-2.959037395123751e-5,-0.0001927316311677871,-0.0001927577450902846,-2.959461800490764e-5,-3.599123565829797e-5,-3.5995799353281954e-5,-0.00023008371097276228,-0.00013080764561804962,-6.614638649172014e-6,-6.6133848508551085e-6,-0.00013080583485323375,-2.0034788605328546e-5,-2.003390782654834e-5,-1.8357259565045063e-5,-4.989635578055282e-5,-0.00016069695441860805,-0.00016069604166431143,-4.9896081004615245e-5,-3.6824154695495534e-5,-3.682382572497609e-5
-0.01727413212812311,-0.010534567474832328,-0.0023752379009400566,-0.0007434495458989547,-0.002375237962815059,-0.010534567489353195,-0.0018251224784750406,-0.0018251224585104898,0.15987964718393968,-0.011294812228467645,-0.014850345226699948,-0.014850345213706425,-0.011294812236019743,-0.005016394202873695,-0.005016394202303585,-0.005587880520973219,-0.0063221033926365265,-0.008957241181248184,-0.00895724119660421,-0.006322103446914865,-0.0028157900388114483,-0.002815790020989227,4.020779414328629e-5,-0.0003543484799874777,-0.0029316214627023926,-0.002931621692047824,-0.0003543478320125193,-0.0003607103147205363,-0.00036071021766792034,-0.00030634267862982706,-0.00016528326642921073,5.3665913997250764e-5,5.3664832997124545e-5,-0.00016528585786066557,-1.5061658506294873e-5,-1.5062756993464155e-5,2.4410537448005254e-5,-4.115511845309561e-5,-0.0002081917513242909,-0.00020819284642246277,-4.115627144362505e-5,-4.303415548420966e-5,-4.303381969547951e-5,-2.7774578498188096e-5,-3.4169257938712616e-7,3.3044964674273924e-5,3.304579738590621e-5,-3.4126553311725205e-7,9.537827050721745e-6,9.538422701340851e-6,2.1376218249540002e-5,-1.4723447902542652e-7,-2.650531062543121e-5,-2.6505407647002543e-5,-1.475910325968166e-7,-6.5993986474409405e-6,-6.599660608713059e-6,3.4706830062997303e-6,8.415968016545726e-6,1.9192865579172047e-5,1.9192254591623298e-5,8.41557701227423e-6,5.993231274200456e-6,5.9927951624226886e-6
-0.016588149426347343,-0.009672329542378712,-0.002358758345541582,-0.0007975976926146221,-0.0025852733644075847,-0.011095299769433015,-0.001790305737815804,-0.0019840839182933504,-0.011294812228467645,0.1445041917830643,-0.01122854096821082,-0.016039535324113823,-0.014582225368912047,-0.00412367905584059,-0.0054854535917513506,-0.0026107702856668843,-0.003142015697858696,-0.006348187812930121,-0.010148090374684199,-0.004315542028204118,-0.0017655270200085194,-0.0022369496777476013,-0.00014894525565239264,4.993882185604093e-6,-0.0008930537841175222,-0.0013451996622102745,-0.0001747088860824253,-2.2452817956290436e-5,-0.00012373624350239983,-0.0001742698440187207,-0.00017502045949290002,-0.0001384941416361224,-0.00018836750981945233,-0.00018517053126093294,-7.11931973492834e-5,-7.877062916333485e-5,-4.3227610078376555e-5,-1.643422954846624e-5,-7.228265203888459e-5,-7.33123758531462e-5,-1.5983254318032575e-5,-5.378897381292866e-6,-5.241150831631486e-6,-2.650543540590189e-5,-3.308054554933271e-5,-4.196730771636667e-5,-4.1669540354276335e-5,-3.29970183850295e-5,-1.6335617958357362e-5,-1.626649411639626e-5,-2.992489335935239e-5,-1.2552104863124136e-5,-8.288354747865156e-6,-8.286987861504114e-6,-1.2567747324332412e-5,-9.669797362416022e-7,-9.72715000517252e-7,-3.8010057311138254e-6,-9.248119451284696e-6,-2.344913659106662e-5,-2.3456980263611427e-5,-9.249886444724284e-6,-6.6134527774777685e-6,-6.614978068372225e-6
