Site,LocalDensity
1,0.20697116877861388
2,0.15681485695438854
3,0.06040178819702515
4,0.025854111308868066
5,0.060401788162683726
6,0.15681485692307492
7,0.04280250567437593
8,0.04280250564840185
9,0.19135082688920635
10,0.15993698183521257
11,0.16734813949303462
12,0.1673481394879961
13,0.15993698187606942
14,0.057070458085682924
15,0.05707045810115033
16,0.19491310272716056
17,0.16547828681853327
18,0.16312926500467084
19,0.16312926500989747
20,0.16547828681905802
21,0.05930343213109461
22,0.05930343215042654
23,0.19545819721283292
24,0.1532008553899491
25,0.1520321076013293
26,0.152032107622441
27,0.1532008554084016
28,0.051351488829215905
29,0.051351488839892385
30,0.19545819718998064
31,0.1720376713064893
32,0.17203767130570477
33,0.17203767129693365
34,0.17203767131709324
35,0.06363691853409037
36,0.06363691853069699
37,0.1949131027421144
38,0.1520321076356471
39,0.15320085536677316
40,0.15320085535550948
41,0.15203210762778033
42,0.05135148883430465
43,0.05135148882091368
44,0.1913508268849953
45,0.163129265005081
46,0.16547828682767612
47,0.1654782867904695
48,0.1631292650406545
49,0.05930343213400799
50,0.05930343213569499
51,0.20697116874889526
52,0.16734813949034977
53,0.1599369818315732
54,0.15993698184628677
55,0.1673481394763497
56,0.0570704580820551
57,0.057070458101566746
58,0.02585411129697421
59,0.060401788139809676
60,0.15681485685465407
61,0.15681485687849767
62,0.06040178817306596
63,0.04280250570638977
64,0.04280250571019895
