Site,LocalSpin
1,-2.90482221609878e-12
2,-1.7659854876261637e-12
3,-1.7790941517301793e-12
4,-1.2760860926105181e-12
5,-6.565168500255893e-13
6,6.948343649106354e-13
7,-1.5460542680210145e-12
8,-2.9414284173809286e-13
9,-1.0416768852214871e-13
10,-1.2075315689041596e-12
11,-2.5206017485534115e-12
12,3.0731613448113034e-12
13,-3.5009946330877292e-12
14,-1.3791646459130886e-12
15,9.270357376710283e-13
16,1.4129331385448478e-12
17,-9.686778942301362e-13
18,5.747062052455202e-13
19,-2.648454372478071e-13
20,3.0606593648396804e-12
21,4.683423787676945e-13
22,1.707223869567442e-12
23,-7.432630899639749e-13
24,1.4948455494945673e-12
25,1.4460894995701897e-12
26,-8.862549908360275e-13
27,-2.0350137722653946e-12
28,7.804454782087136e-13
29,-3.5298134569747947e-13
30,4.483939012380513e-13
31,3.4684335417890937e-13
32,2.0728116624383138e-13
33,-2.083233229753648e-13
34,6.09593554935339e-13
35,1.202301153583875e-13
36,1.7098523368943578e-13
37,-9.860311352138942e-13
38,4.0411297646346363e-13
39,-6.743279103260996e-14
40,4.1585309000211104e-13
41,8.203315956210879e-13
42,-4.772397754759795e-14
43,-3.876984453962674e-13
44,1.9779624986504544e-12
45,1.831118585854722e-12
46,1.0242112612427782e-12
47,8.524322130869062e-13
48,-4.3660821485991273e-16
49,7.216889545448852e-14
50,1.0574179064911512e-13
51,6.507313685092548e-12
52,-9.493116178171449e-13
53,1.4028736939480928e-12
54,-1.2084569456227714e-12
55,-2.5346586067429546e-12
56,-2.3504358181991595e-12
57,-2.753120648124608e-12
58,-8.974715502013677e-13
59,2.172866096102869e-12
60,5.957604942258483e-12
61,-1.3084602845658823e-12
62,-2.0958339230769955e-12
63,3.3090310242155343e-13
64,-1.4378394308511848e-12
