Site,LocalDensity
1,0.2253770458502673
2,0.15074544551392105
3,0.04659521357501244
4,0.017782382426055465
5,0.046595213533355107
6,0.15074544546826296
7,0.034065003750675095
8,0.034065003725332076
9,0.2031446220291425
10,0.1648871968142966
11,0.17847264368444
12,0.1784726436934436
13,0.16488719691861425
14,0.05601667159793536
15,0.05601667162365833
16,0.2045328998880147
17,0.16565757716358515
18,0.16364805000956661
19,0.16364805007225852
20,0.16565757723855348
21,0.05434350446627727
22,0.05434350446705239
23,0.2068893879239946
24,0.15410833532150314
25,0.15313529822462396
26,0.15313529825516012
27,0.15410833531669274
28,0.047318888158078005
29,0.04731888816091064
30,0.20688938791140393
31,0.17288728713928747
32,0.17288728710937895
33,0.17288728708700113
34,0.17288728712421106
35,0.058511430985341346
36,0.05851143096940561
37,0.2045328998794318
38,0.15313529826470126
39,0.154108335276773
40,0.1541083352567662
41,0.15313529826141217
42,0.04731888815562972
43,0.04731888815764331
44,0.20314462200287745
45,0.16364805005990388
46,0.1656575771822641
47,0.1656575771478338
48,0.16364805008118607
49,0.05434350448527346
50,0.054343504485814875
51,0.22537704575957102
52,0.17847264365035306
53,0.1648871968482937
54,0.16488719686275974
55,0.1784726437283674
56,0.0560166716361286
57,0.056016671650475636
58,0.01778238240979404
59,0.0465952135182778
60,0.15074544541865845
61,0.15074544552005734
62,0.04659521353218387
63,0.0340650037513648
64,0.0340650038194483
