Site,LocalSpin
1,-5.103834022079924e-13
2,-9.67496915915689e-13
3,-5.095507349395235e-13
4,2.6714741530042836e-14
5,5.466183061741959e-13
6,-4.586036411735607e-13
7,3.0699661562882957e-13
8,-3.166686097372252e-12
9,-2.894109065354652e-12
10,4.806844597585333e-12
11,9.769865556387093e-12
12,6.406299007224283e-12
13,-1.3473396207070027e-12
14,-5.8405726511752245e-12
15,-4.735390609126074e-12
16,-1.5687484723680895e-12
17,-4.673189668302778e-13
18,-1.6745250139129197e-12
19,-2.576354259481547e-12
20,-1.831836684097174e-12
21,-9.414904083234854e-13
22,-1.5792231751345595e-12
23,-3.005179383564875e-12
24,-3.0854495554323302e-12
25,-9.523911541568855e-13
26,1.913065944493747e-12
27,3.577147307565898e-12
28,2.8588894618069416e-12
29,-2.475586153945787e-12
30,4.126750808419028e-12
31,-1.946921422940036e-12
32,-3.8799991723223234e-12
33,6.041932126108054e-12
34,2.1835561272929057e-12
35,8.654224488982366e-12
36,-4.804198705521402e-12
