Site,LocalDensity
1,0.002646307755226983
2,0.012220278761629021
3,0.03270373235300149
4,0.0686319879864858
5,0.12239421315486355
6,0.19187116651696107
7,0.2691934043958303
8,0.34311233700107047
9,0.40347135896958014
10,0.44575639105237697
11,0.47187693753495774
12,0.48718255580264125
13,0.49645212389844817
14,0.5017352659799053
15,0.5033843962658213
16,0.5027739809085077
17,0.5025706527289674
18,0.5038071669639393
19,0.5049007926085952
20,0.5049918444625138
21,0.505611182216718
22,0.5074863391288107
23,0.508416813654367
24,0.5058593133009405
25,0.4991563770457916
26,0.4876074392486915
27,0.4677022349748831
28,0.4335310399672349
29,0.380399249252171
30,0.30917057792706587
31,0.2280629782806993
32,0.14977750140450732
33,0.08565922384146525
34,0.041190149736181216
35,0.01538153254618187
36,0.0033111523729644453
