Site,LocalDensity
1,0.10641268543570148
2,0.29460977873056865
3,0.3737709423043338
4,0.3685336645984361
5,0.35869743921052727
6,0.3435028421350227
7,0.33794072659588315
8,0.3485226611238903
9,0.34610980614839465
10,0.3388947292946942
11,0.3458735942337712
12,0.35442277831318236
13,0.3574113247455884
14,0.3511642868581663
15,0.3347540676751596
16,0.331275803818419
17,0.3474176236024367
18,0.3606852452254803
19,0.36068524516207423
20,0.3474176235910201
21,0.33127580378311966
22,0.3347540676491616
23,0.3511642869208016
24,0.3574113247896295
25,0.3544227782670949
26,0.34587359422818065
27,0.3388947292950751
28,0.34610980622695936
29,0.3485226609562473
30,0.33794072690355376
31,0.3435028420564092
32,0.3586974388969919
33,0.3685336645487864
34,0.373770942269857
35,0.29460977935250415
36,0.10641268505287282
