x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.06529132900808594,0.07648584867253859,0.017165244013275616,0.018571386590231786,0.01431455048089709,0.014834947803176455,0.010606236762014387,0.003207185031379292,0.025453693814746874,0.025489909144061254,0.0140088632066634,0.013298699333403857,0.015841400623138834,0.01454859206662254,0.06063378985258411,0.04064986943354582,0.018484767782346794,0.01511925062466727,0.018487350374901488,0.007141957924862405,0.01616824581578906,0.016170360577144948,0.015807747232036113,0.07633888881319752,0.02216446412455918,0.022539562251622937,0.02361070774193526,0.02706740659837647,0.021715623143750768,0.017800824448485675,0.024354100911463186,0.04495479574815703,0.014681515729914624,0.018149550666692278,0.016200280628865547
0.07648584867253849,0.0987769417073657,0.015957443620113896,0.01753662362588692,0.01374317937573759,0.0139513590348532,0.010550009813499127,0.0031953529395742286,0.02329359930893001,0.025401851782970643,0.013677397508923656,0.012677652499626896,0.015466412179120887,0.014076483867191809,0.08667117178275453,0.05551283594005804,0.01816191000235957,0.014391393111574271,0.01764997473152604,0.008139611560067513,0.01603140152657017,0.015503492048987101,0.015491362468165244,0.10027797757934152,0.021482391323532416,0.022139735112741036,0.021428018740392154,0.030609683490992984,0.02238357463869624,0.017532448638183366,0.027796577999025393,0.05221195987150108,0.013942594077818322,0.017977354346913048,0.01564664730178192
0.017165244013275634,0.015957443620113882,0.15920246545157896,0.12035461818455091,0.014059375016267464,0.013619625617813989,0.007767160746368254,0.002354291256204898,0.013535479919161333,0.029500182478465094,0.012261254172842469,0.010211097972855148,0.01213172546278892,0.010522023267336632,0.012201950746325962,0.014747979893960572,0.08035861674342948,0.010297639152442153,0.012571673168130494,0.0026047081441088835,0.033040848171808,0.016777434238515028,0.015897260159305277,0.013000563255798894,0.015508476489520294,0.016160839209383666,0.014761938247326255,0.016884553084125467,0.07614320533392996,0.11770487792990741,0.008555118369500587,0.014364987949067463,0.011103766388813194,0.013201700462382527,0.012542678542668169
0.01857138659023184,0.017536623625886844,0.12035461818455068,0.16005943884597176,0.02948123639713398,0.012509648063061544,0.0072692242449124015,0.0022093481712915954,0.013997802702459814,0.013682098656524871,0.013706295929634932,0.010340042577090201,0.01157929564856852,0.01015033010871975,0.011639819536918184,0.013204992413346092,0.11913010267839852,0.009465495368065015,0.011193871372303698,0.0027371142548667576,0.07727168289604967,0.013622707119900736,0.0160195834855631,0.013927871091487897,0.013951730091965599,0.014817660131299029,0.017587485779374534,0.01679049522638836,0.03210923187751896,0.07961798832438605,0.009022808467420323,0.015290345666582321,0.009878287064164585,0.01226889813127582,0.011332190907007484
0.014314550480897081,0.013743179375737585,0.01405937501626747,0.029481236397134004,0.15835363145700876,0.11915307575564953,0.008705665113037126,0.0026318063275172273,0.011082370575012648,0.012829204732584773,0.015992148900855402,0.014232152814350451,0.015009521886898558,0.012546548641288341,0.010120319360932772,0.010574873140996309,0.07517501217293776,0.012517361057573591,0.015186878297495194,0.0021143642542913775,0.11622545282981822,0.08037433885793317,0.034768641260331176,0.01149992169839748,0.018189330097358056,0.01849731227361586,0.011203749818085659,0.011403673100232966,0.01497205049380422,0.014232077804640843,0.00696056086405692,0.011772149144443595,0.016889884508254245,0.014898122754444222,0.017324988413078054
0.014834947803176415,0.013951359034853197,0.013619625617813996,0.012509648063061497,0.1191530757556496,0.160036386383565,0.009008887991873285,0.002732644121618599,0.009869535298059137,0.010343039545375042,0.032086815635678195,0.013680470411515214,0.016780551467492945,0.013201960105729065,0.009454101151140934,0.010155637247238808,0.029511525703799658,0.011652155956801536,0.01394338046769623,0.0022145028176187038,0.07731309793898805,0.12032373511859139,0.07958242380966675,0.011178961411521731,0.017539182469346284,0.018557431733605967,0.011332511789279019,0.011591134505327746,0.01372644469875423,0.01603520028535093,0.007285288135044198,0.012291991029555542,0.014005649511557272,0.015270554604984646,0.01758666239726592
0.010606236762014384,0.010550009813499133,0.007767160746368256,0.00726922424491236,0.008705665113037126,0.00900888799187331,0.00962977275358943,0.0028414570420141395,0.007121761178871854,0.00645642103169216,0.01000243797811125,0.011779813235768,0.012836257797973103,0.016307682399409714,0.007326066340950983,0.006962395035564306,0.006953418395919058,0.021859763025899075,0.026613257705287056,0.0014909988579559416,0.0076290865854370775,0.008540717006543477,0.008606737306286411,0.0089187070901286,0.02770756920949297,0.024259685148646196,0.007740812334742847,0.007512236614216615,0.00667238038850068,0.0074738434855479065,0.004937574281682336,0.008479767671230569,0.01244518935791144,0.017477162687500703,0.012126795998141912
0.0032071850313792906,0.0031953529395742307,0.002354291256204898,0.002209348171291582,0.0026318063275172277,0.002732644121618607,0.00284145704201414,0.000840424895138582,0.002162211860643258,0.0019607022728873854,0.0030192637521054416,0.0035514916933860174,0.003906785773811037,0.004888871335306516,0.0022245945989947807,0.002110483754738499,0.002111823577846693,0.006462061988637939,0.007809371807364415,0.000450091173214389,0.0023082443861848247,0.002599966927005724,0.002613984147208471,0.0027064080168498613,0.008113430607325963,0.007114123564138453,0.0023453222416071184,0.00227395678319065,0.0020210956586434676,0.0022610577814420403,0.0014908030397196318,0.0025615900514445794,0.003772340328399919,0.005151859378531436,0.003701494637609103
0.025453693814746846,0.023293599308930067,0.01353547991916131,0.013997802702459818,0.01108237057501267,0.009869535298059152,0.007121761178871857,0.0021622118606432587,0.15604039609061546,0.11889800344136957,0.010009664868121685,0.00864191761782973,0.010533155128964354,0.009401328340906675,0.016717220310684094,0.03468838129630543,0.016870163764087454,0.00922137429904027,0.011219690255123553,0.003778789815383105,0.014932483428601323,0.01109668323900645,0.011520996524772556,0.017351983520142337,0.01393465787623798,0.01465765041538038,0.11817749276016279,0.07948635412503292,0.07905856838099222,0.03179611776962871,0.01246532625085163,0.02111501949847815,0.009164143038043004,0.012057483452875158,0.010482351704463494
0.02548990914406119,0.025401851782970702,0.029500182478465087,0.013682098656524916,0.012829204732584781,0.010343039545375058,0.006456421031692158,0.0019607022728873854,0.1188980034413698,0.15618923217869937,0.009810016422417746,0.00858777945500482,0.009741923260139713,0.008879532117230563,0.016395186464732543,0.018648830710559096,0.014228792927391331,0.008700275270829835,0.010357288600744708,0.003553424631291337,0.01535578542858788,0.010215922944904723,0.0106590433772791,0.021021834587829222,0.01268293202488471,0.013286306390284374,0.08183550685095219,0.03795471945325286,0.11601380101012312,0.0754504662350765,0.01178506643385983,0.020294900566577918,0.008652770143890902,0.010926400786639397,0.009598572408651198
