Site,LocalSpin
1,-1.6738346819700212e-13
2,-5.169753514167041e-13
3,-6.849520950424903e-13
4,-4.877487302934469e-13
5,-1.1264600363602995e-13
6,1.9692580899288714e-14
7,-2.5862471886295424e-13
8,-6.529652036083022e-13
9,-7.273831602143399e-13
10,-3.9412761011910994e-13
11,-4.823757359288542e-14
12,-1.241296172959859e-13
13,-6.053828251503445e-13
14,-9.770350215379878e-13
15,-8.068809425878301e-13
16,-2.7502040661164737e-13
17,1.16073513590712e-14
18,-3.4349876426112144e-13
19,-1.0415756595109786e-12
20,-1.3438143941988352e-12
21,-8.277211780620077e-13
22,5.885963764499471e-14
23,4.326733899413103e-13
24,-5.492023983601133e-14
25,-8.756375640174306e-13
26,-9.633925620754969e-13
27,-1.6138657835020025e-14
28,1.0915553201941323e-12
29,9.669124074221464e-13
30,-4.621120184962891e-13
31,1.1332830943485457e-11
32,-2.4248080199704293e-11
33,6.494694853284288e-11
34,-1.6166268613895192e-10
35,2.2672976936033266e-10
36,-1.0691092108827682e-10
