Site,LocalDensity
1,0.006854486171883436
2,0.03436701358417667
3,0.0928357829159202
4,0.18023667557919093
5,0.2748917946138605
6,0.34824207239125715
7,0.385782048934043
8,0.396904376243732
9,0.40301558924286607
10,0.41573364154735437
11,0.4290632301819092
12,0.4329649063171211
13,0.4291015808595657
14,0.4281262381332433
15,0.4342013806123999
16,0.4398080949264154
17,0.4378489985748743
18,0.43246527852228733
19,0.4324959756502602
20,0.4378674146868916
21,0.4397122050172515
22,0.43402543388818393
23,0.42798520744737345
24,0.4290047580837512
25,0.43279675586096117
26,0.4287620191812814
27,0.4153859718768557
28,0.4027167240577891
29,0.39659468962162403
30,0.3853068209326467
31,0.3475590071372873
32,0.2741507443945461
33,0.17964181313032979
34,0.09249262914689194
35,0.03423184782735503
36,0.006826792706614555
