Site,LocalSpin
1,-1.6903304038591582e-10
2,1.9557583243873244e-9
3,-1.5057549963837236e-9
4,-1.3076086949337373e-9
5,7.455586148452653e-11
6,-1.5255034596650674e-8
7,-1.7865412413331505e-9
8,-2.5797548573042173e-8
9,3.8290048583189407e-8
10,-9.936101689686505e-9
11,-5.125944923731196e-9
12,2.355163336489191e-10
13,-1.7957586511871924e-8
14,-3.45859017213655e-10
15,1.375126052802339e-8
16,1.068753023055473e-8
17,3.075676206020065e-9
18,8.074291630773578e-9
19,8.647932512213612e-9
20,2.336872126954544e-9
21,-2.553223964753357e-9
22,-1.6062237802536148e-9
23,2.612823062258136e-9
24,8.109889377962993e-9
25,-7.865151963143509e-9
26,3.0935357303285175e-9
27,-1.523538536849142e-8
28,1.4523991008795708e-8
29,1.3514958625461523e-8
30,-8.293024363648785e-9
31,-7.248612764704691e-9
32,-6.478215434893451e-9
33,-3.209991797465476e-10
34,-1.3307512298836274e-10
35,-6.451448790503788e-11
36,8.001143150804246e-13
