Site,LocalDensity
1,0.031284174045917476
2,0.12299911785764744
3,0.24800199916764215
4,0.35377640419745177
5,0.3984800138645194
6,0.3905454419218845
7,0.3712393435721988
8,0.36542214703764325
9,0.36764383078374285
10,0.3681457571633252
11,0.3705070512439568
12,0.37946660585215264
13,0.3860570859518158
14,0.37775373749156377
15,0.35984465419737677
16,0.3534118172778013
17,0.3681660024787978
18,0.38725477429577865
19,0.38725477720538387
20,0.368166008109174
21,0.35341182026467055
22,0.3598446533628379
23,0.3777537365830665
24,0.38605708843968795
25,0.3794666112515116
26,0.3705070571982216
27,0.3681457626105071
28,0.3676438358679084
29,0.3654221511268885
30,0.37123934669894576
31,0.39054544596114527
32,0.39848002180680636
33,0.35377641591754083
34,0.2480020097749696
35,0.12299912379595915
36,0.03128417562353619
