Site,LocalDensity
1,0.026943120448018693
2,0.11199653705225332
3,0.239488596560998
4,0.35890891546968257
5,0.4133384165228969
6,0.39494117665879747
7,0.3526872742876123
8,0.34027571778899285
9,0.36594096119953273
10,0.3952337939181322
11,0.3954378459376774
12,0.3707355700112632
13,0.35289549758687233
14,0.3624078087738482
15,0.3860795410440487
16,0.39495470292659246
17,0.3791296197229782
18,0.3586049147502603
19,0.35860491546907036
20,0.37912962089235924
21,0.3949547028023137
22,0.38607953932512384
23,0.3624078069252788
24,0.3528954971058975
25,0.3707355705363928
26,0.3954378454506986
27,0.39523379163558037
28,0.3659409584405552
29,0.3402757160343292
30,0.3526872738926549
31,0.39494117609916884
32,0.41333841405024135
33,0.3589089125033038
34,0.23948859273825826
35,0.11199653545384365
36,0.02694311998445488
