Site,LocalSpin
1,1.578339266575246e-9
2,5.446484159510323e-9
3,1.407642526846109e-8
4,3.645256975437494e-8
5,7.462224329429779e-8
6,2.5503520965225457e-8
7,-3.2582450857146505e-8
8,-8.0291196126632e-9
9,2.5788258013834803e-8
10,-2.5539133077226092e-9
11,9.784954207626989e-9
12,2.1420147105921728e-8
13,-4.890855295374165e-8
14,-1.6883098769191795e-8
15,2.1272474146497874e-8
16,1.8037196405486756e-8
17,-1.61179716702907e-8
18,-3.488801460224524e-8
19,-1.9170679663973e-8
20,6.193424222891787e-9
21,1.3262408042040205e-8
22,-1.2361708157087423e-9
23,-1.5420332152451466e-8
24,-1.0637290287182639e-8
25,4.5565740479973525e-9
26,9.063668404679716e-9
27,-2.899498982366767e-9
28,-1.3328727359852354e-8
29,-9.835730245076784e-9
30,5.660479347725317e-10
31,-3.0763556882090344e-9
32,-9.517422248938972e-9
33,-1.4361483429918116e-8
34,-1.5560451315135706e-8
35,-9.850009489925053e-9
36,-2.767461728531151e-9
