Site,LocalDensity
1,0.019994531678086222
2,0.0843071903072862
3,0.18728797265542457
4,0.2975569381875802
5,0.37264541117559913
6,0.3973178495373935
7,0.3922536121885765
8,0.3845314091898154
9,0.38281106071123533
10,0.38344034230522756
11,0.3861427657749156
12,0.392841079861506
13,0.3977183715836896
14,0.3916103846224595
15,0.3774889071949764
16,0.37110448075869684
17,0.3809774423209156
18,0.3951012474458301
19,0.3953679089968024
20,0.3814879107775701
21,0.37137666283993626
22,0.3774592590321934
23,0.3916404804850357
24,0.3980812516388898
25,0.39345123118526604
26,0.38679058172178665
27,0.3840417476920008
28,0.3833489332239385
29,0.38498162779564365
30,0.3927281358638801
31,0.39810587541218856
32,0.3738756473859938
33,0.2989090010492875
34,0.18830626455998684
35,0.08480335113240277
36,0.02011313170798192
