Site,LocalDensity
1,0.010115894136149719
2,0.04550604186908848
3,0.11190248935916162
4,0.2022783705203605
5,0.2934727898070783
6,0.3614257030153921
7,0.3979100698673792
8,0.41150274430245753
9,0.41507963627368527
10,0.4163130896792584
11,0.418368612596894
12,0.4221747270116143
13,0.424871984299388
14,0.4215445989547914
15,0.4128833935675532
16,0.40721599606344194
17,0.41033266210024916
18,0.4167282793224916
19,0.4167397529063632
20,0.410353851575052
21,0.40722690050375127
22,0.41288544209381284
23,0.42155561186741713
24,0.4249003169463283
25,0.4222125214368827
26,0.41840651229726944
27,0.41634885580948944
28,0.41511643445223234
29,0.411550349129877
30,0.3979819818110816
31,0.3615261173870818
32,0.2935845818203126
33,0.20237227458745205
34,0.11195999282479058
35,0.04553021195627056
36,0.010121207848113975
