Site,LocalDensity
1,0.03726602670572164
2,0.14148026472163008
3,0.2723096848506211
4,0.37044181773186274
5,0.40064160622397266
6,0.3828667668001007
7,0.36262867346037353
8,0.35989027976238147
9,0.36340043520288606
10,0.36302250684168585
11,0.36501306907427605
12,0.3748980244617872
13,0.38217435437735864
14,0.37318618827086075
15,0.35407319743160964
16,0.34761214116793776
17,0.3638387969496209
18,0.3844557148619299
19,0.3845156939752679
20,0.3639555747071347
21,0.3476747773055434
22,0.3540555298642512
23,0.37316413751633376
24,0.38222070463394603
25,0.375007294092015
26,0.36513434935426836
27,0.3631317665908811
28,0.36350305281156275
29,0.35997801533712304
30,0.36269143326549874
31,0.3829412492477203
32,0.400781803717263
33,0.37064614134056273
34,0.27250489801615535
35,0.14159626093095998
36,0.037297768396894984
