Site,LocalDensity
1,0.04350378228245669
2,0.15953479606196885
3,0.2933913199494104
4,0.3818354433939315
5,0.39917472346147886
6,0.3750768956484465
7,0.35597906419314645
8,0.35632639603177324
9,0.36043721558749997
10,0.35894188206916516
11,0.36068029694324266
12,0.37134249156085847
13,0.3790138334141014
14,0.3694527763006217
15,0.3495676651082832
16,0.34324866681635313
17,0.360508650334409
18,0.3819838618783556
19,0.3819838801484841
20,0.3605086863835281
21,0.3432486867667262
22,0.3495676595879637
23,0.36945276744320843
24,0.3790138443704819
25,0.37134252236999965
26,0.3606803332406447
27,0.3589419150449279
28,0.3604372458999528
29,0.3563264222775114
30,0.35597908259667144
31,0.37507691451318054
32,0.39917476096990595
33,0.3818355038437474
34,0.2933913833469166
35,0.1595348364364811
36,0.04350379372415629
