x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.055426105194179835,0.03780801993526138,-0.00020034330293420795,-0.00033884338604916336,0.00015977813337286214,7.289987979472172e-5,-3.604126991307551e-5,-1.6485620773944333e-5,-0.0006262566177544957,0.0003217047197750006,-7.668320703290862e-5,2.686761716692141e-5,-4.011275674939456e-5,-7.232282305917579e-5,0.008828714732581382,0.0016517566043878409,-0.0001748207444990358,-4.022749384134854e-5,1.4312990249503559e-5,0.012132047070319944,6.45515883118791e-5,-7.396485851541513e-5,-0.00013687086482508902,0.0207564495477085,3.699127503842408e-5,1.4533207298530141e-5,-0.0016953033611248759,-0.001467393392381176,0.0005471564565706501,0.00021445022552675863,0.03909533743303002,0.057966563757712294,7.279508715817985e-5,-2.2690175068491128e-5,3.273407945285936e-5
0.037808019935261436,0.037809372816584634,4.234086667467538e-6,-0.0005897926090071426,0.00027930423792217526,0.00023573223639292563,-7.664222181802645e-5,-3.620099882571765e-5,-0.002393647743818721,-0.000495630298324052,-0.00021131413010226107,2.4803978294403932e-6,-5.7110897994452846e-5,-0.00014955366375084473,0.02153119116357155,0.009900608927995247,-0.0005339025347031851,-0.00010033682496929884,1.717252522730583e-5,0.00556213656586926,-6.813211342411315e-5,-5.58471579938993e-5,-0.0002656578917912242,0.03173556504453456,7.743633251880029e-5,3.699346731464681e-5,-0.0026579044417203317,0.0011841450329569828,0.0008044651638710709,0.0007814659408006487,0.019469641735283587,0.03241648218097327,0.0001432399553157459,-4.366298809797016e-5,9.605590027828671e-5
-0.00020034330293420785,4.234086667465237e-6,0.052438396152461604,0.044329616303499034,0.0013882502119950439,-0.0020552203217879656,6.368700997915486e-5,3.782990244359141e-5,0.0013796390928573381,0.010632043780171258,0.0008788319587857444,0.0006148052351196599,-0.00018267357690971767,0.00010654924143745058,0.0006938942688318688,-5.346016669156071e-5,0.027054499662939466,0.00020799613159191868,8.69619759307461e-5,5.263471110611244e-5,0.011068549996751595,-0.001571597270021003,3.992011839414738e-5,0.00048231748570642566,-5.5853244055205457e-5,-7.396962613418878e-5,-0.0019067587952500196,-0.0015060326496462268,0.026175151721689858,0.04355081344310904,4.629806494090073e-5,-0.00010324649380599274,-1.965101028123153e-5,4.4965334880419506e-6,-0.00032797524106093477
-0.00033884338604916314,-0.0005897926090071408,0.044329616303499034,0.04732525431503568,0.010506097358500461,0.00182717835836032,-0.00020622953533240573,-9.026958036829276e-5,-0.002535440485165882,0.0020459434099668133,-0.0006553129507576115,0.0005941530204924514,-0.0003868354621450056,-0.0005260365450087292,0.0011511228439531195,0.0015359979782268163,0.037371667530723275,-0.00022284134509523986,0.00013488922672112128,0.0002527478553379015,0.023258015942042482,-0.002055217936749739,-0.0021875308874384557,2.306689886497811e-5,0.0002357304773857614,7.290164426919374e-5,-0.002037797978547725,0.00020676151900444402,0.013706868694447748,0.03043007977515934,0.000522142242008267,0.0002583353202941252,0.0007825972545191393,-0.00014339346356739317,0.00021588628069931537
0.00015977813337286184,0.00027930423792217493,0.001388250211995041,0.010506097358500452,0.04128891785027992,0.03737162456004638,0.0004605376194551073,0.00020268698332551709,0.0008542757065539988,-0.0003289446370036342,0.003575069439110353,-0.0016594451859053682,0.0010101535987848765,0.0013681765613328982,-0.00046973259226168283,-0.0006087090427425652,0.023261915362632037,0.0006088132065132104,-0.00027259066015418177,-0.0001230196097824341,0.03517671710442366,0.027054472231634125,0.014106125753696077,7.811827083146383e-6,-0.0005339039948528686,-0.00017482388411701097,0.0007262489821194222,-7.461684169706062e-5,-0.0021878031544850227,-0.0024959054240260756,-0.0002531784164543299,-0.0001253653769585477,-0.0022731996314096546,0.0003143485185579015,-0.0006157967308057173
7.289987979472188e-5,0.00023573223639292577,-0.0020552203217879643,0.001827178358360322,0.03737162456004638,0.047325222285725055,0.0005221378737733183,0.00025275285153266206,0.0007825968102998851,0.0005941517191909777,0.013706889174926273,0.0020459249143827828,0.00020675194570594473,0.0015360027046796045,-0.0002228409890805924,-0.0005260343801799265,0.010506097599600328,0.0011511271316619251,2.305988570855442e-5,-9.026682660704787e-5,0.02325800602610908,0.044329620699903025,0.030430069586935636,0.00013488795506560992,-0.0005897991637457306,-0.0003388528480321374,0.0002158842708958185,-0.00038683462343791096,-0.0006552982756882488,-0.0021875207477506675,-0.00020622768016964529,-0.00014339530173138612,-0.0025354281751983044,0.0002583300717884203,-0.0020377814704567693
-3.604126991307549e-5,-7.664222181802655e-5,6.368700997915456e-5,-0.00020622953533240562,0.00046053761945510685,0.0005221378737733187,0.03536967331052147,0.01151734108678584,-0.00013849692769734778,-6.110072363448532e-6,-0.000586108138584984,0.00033301410907810784,-0.00016431949534761978,-0.002760671288088958,9.76574821751872e-5,0.00014743814236452507,-0.0002531792458597524,-0.0027651723962025176,0.003941639056206008,3.5921799142504006e-5,5.040818449199804e-5,4.6291995660843196e-5,-0.000566248188331587,-1.8012519488489717e-5,0.019469614897932242,0.03909521137591598,-9.022135468349846e-5,5.8882160323559356e-5,0.00019828207837889662,0.0002546555953999254,7.623077001412301e-5,4.3841378072990005e-5,0.0015534065960042926,0.048209073417669154,0.0016676907702675853
-1.6485620773944322e-5,-3.620099882571769e-5,3.782990244359126e-5,-9.026958036829269e-5,0.00020268698332551692,0.00025275285153266217,0.011517341086785838,0.0037952933566426966,-6.602483616425291e-5,-7.211294927468597e-6,-0.00029506003105520527,7.67076288622232e-5,0.00013953235192822478,-0.0010297033822067392,4.478857368065641e-5,6.974562960971e-5,-0.00012302356115085331,-0.0014329601643351662,0.0005067006903592788,1.683531596973847e-5,7.998752150056517e-6,5.264103032579541e-5,-0.00023938828452945687,-9.554843036747098e-6,0.005562125678323953,0.012132001885510727,-4.0304621432646375e-5,2.998151868501803e-5,8.929429729406797e-5,0.00012150583805046805,3.592190954942769e-5,2.1030275666946884e-5,0.0006476613351923991,0.015419209777224736,0.0008165678861866909
-0.0006262566177544949,-0.002393647743818724,0.0013796390928573327,-0.002535440485165885,0.0008542757065539973,0.0007825968102998838,-0.0001384969276973477,-6.602483616425286e-5,0.04102026728468788,0.034645547309735,-0.0005164085297040642,-3.2581270183534324e-5,-8.789308385229344e-5,-0.0002854040828907404,0.003951563238623443,0.015157807477082813,-0.002273217606670815,-0.00020123672045237274,2.3262080211030575e-5,0.0006476563116683423,-0.0003981911308304157,-1.9653119916839174e-5,-0.0006038214554145048,-0.0016854227115342616,0.00014324165868397762,7.279936115560407e-5,0.03800714296898227,0.02838494482925915,0.022977521331515195,0.010438664002024487,0.0015533887664855076,0.001162650031626464,0.0002993136522649742,-7.575863863890081e-5,0.00022263315308168678
0.00032170471977500015,-0.0004956302983240519,0.010632043780171227,0.0020459434099668015,-0.00032894463700363106,0.0005941517191909786,-6.110072363449069e-6,-7.211294927468839e-6,0.034645547309735035,0.04048747250421662,-0.00024859212514163025,-0.00024935251979634854,0.0001172841122906423,7.23209065830765e-6,-0.0011544620759264743,0.0027657929871872135,-0.0016594272358405261,-6.593321461428409e-5,-4.9535379760554335e-5,7.670791442188398e-5,-0.001659447973635825,0.0006147978930559593,0.00013006347004887347,-0.0014885702149510308,2.476709283871543e-6,2.6868844305909774e-5,0.023028292983147132,0.011300628166770334,0.034832559860518086,0.02284682728977716,0.0003330053925865231,0.0005376579841700664,-3.258034179906948e-5,1.4136710117104235e-5,0.000128365456252621
