x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
0.061996381125960974,-0.010610030566519015,-0.012257620142278216,-0.011028832112048834,-0.00868085496499434,-0.005349262889527268,-0.0020617550084689705,-0.0005378955495362499,-0.0007017583433753874,-0.0013058567329307207,-0.0015454013886298835,-0.0011613225030878312,-0.0004910966524848508,-0.0001743123938637882,-0.00033016395372755664,-0.0006121995320413215,-0.0007045601141892413,-0.000492614453638119,-0.00018837993754825325,-0.00010414298825329321,-0.00024724488386446836,-0.0004160134232532517,-0.0004346989646722317,-0.0002647116778351881,-9.054550539980277e-5,-9.487819430866601e-5,-0.00022664137450685573,-0.0003385774544953854,-0.00031455712749371006,-0.00015868253493178663,-5.476743125169478e-5,-0.00011049341218733952,-0.00023116167992213305,-0.0003131513279091974,-0.0002675367350303687,-9.465917175497524e-5
-0.010610030566519015,0.17081965748659395,-0.037337601361248404,-0.03447605610598846,-0.028258000160965295,-0.01828758828592615,-0.0075349056176822055,-0.0018979850736075277,-0.00179560942468672,-0.003515631953057069,-0.004413366814044015,-0.003482645504090401,-0.0015480252304189007,-0.0005137831654181829,-0.0008723018245574005,-0.0016812831811419543,-0.0020020998269232454,-0.001443653152933086,-0.0005678766761834791,-0.0002880702797208451,-0.0006714761925263463,-0.001158179638978199,-0.0012349266557860061,-0.0007668473481457355,-0.0002644706288632698,-0.00026035671520022174,-0.0006270766101118402,-0.0009496486196633874,-0.0008919713040183852,-0.0004547708059771671,-0.00015556981508409173,-0.0003072814378732025,-0.0006471200931810195,-0.0008809612889513763,-0.0007549498262295479,-0.0002675363008883217
-0.012257620142278216,-0.037337601361248404,0.22745836857689036,-0.04841659223536768,-0.04299569760259886,-0.03044595533980725,-0.014133580617426311,-0.003770203141302844,-0.0018366443409927324,-0.0036751387071735364,-0.005212059539760297,-0.004531781868411425,-0.002221171304393213,-0.0006895059629629524,-0.0008937752868596049,-0.0018492127149858928,-0.002359223194018059,-0.0018067588793138634,-0.0007530879954361219,-0.0003294638672362432,-0.0007249362588297448,-0.0013135908373766436,-0.0014581268896813326,-0.0009405593395912237,-0.0003309865810527668,-0.00028823602092059586,-0.0007032636638281686,-0.0010945301241487293,-0.0010504493265120485,-0.0005467949713441611,-0.00018424468422439944,-0.0003483599884283872,-0.0007432504017961805,-0.0010218544162301363,-0.0008809604500727153,-0.0003131505212725927
-0.011028832112048834,-0.03447605610598846,-0.04841659223536768,0.2410519850904662,-0.04965248820474878,-0.03945950139653627,-0.021443548630893233,-0.007140290053924414,-0.001849997776218637,-0.002225625994435765,-0.003817043856382152,-0.003914267260544613,-0.002256512050658327,-0.0007360375822128007,-0.0005525367773049628,-0.0012148739519022567,-0.0017479139986313341,-0.0014801992411383469,-0.0006846244329621609,-0.0002533439928176784,-0.0004661829830019115,-0.000915749804615007,-0.0010896069069669667,-0.0007486402316659868,-0.00027587721954827615,-0.00019632886859097254,-0.00048180562440386376,-0.0007866270919962004,-0.0007831041772698721,-0.0004219175237846484,-0.0001397243559398964,-0.0002435001892798494,-0.000531104427452217,-0.000743249928362888,-0.0006471191248923897,-0.00023116097797409169
-0.00868085496499434,-0.028258000160965295,-0.04299569760259886,-0.04965248820474878,0.2385291075128962,-0.04576024083977398,-0.02958953411407904,-0.013531302896477845,-0.0044175884485713746,-0.0016262728666379123,-0.0018696443702411192,-0.0023078596148655706,-0.001724151693943965,-0.0007790643583900358,-0.00036658215356524804,-0.0005326056216910791,-0.000837374848993655,-0.0008160506943966916,-0.00045379155222996514,-0.00017484097683409527,-0.00020540211602387837,-0.0004086657481880973,-0.0005283160433670608,-0.00039752213411037296,-0.00016310197695307282,-9.375169570560726e-5,-0.00021155394099975355,-0.0003629677548047383,-0.0003789815848739553,-0.00021451573807826363,-7.12844485259434e-5,-0.00010946430081359981,-0.00024350016856947154,-0.00034835974349448073,-0.0003072810237970264,-0.00011049311058878089
-0.005349262889527268,-0.01828758828592615,-0.03044595533980725,-0.03945950139653627,-0.04576024083977398,0.22666575256229163,-0.03555676239331197,-0.023229601723504786,-0.012542092135965813,-0.0057032166767731485,-0.0023511074200587845,-0.0011598702349913254,-0.0008798909633799396,-0.0008303589568253306,-0.000771560608131272,-0.0006601519023703706,-0.0005153569846428341,-0.0003448736743692643,-0.00020996781593882186,-0.00018841270828615087,-0.00024605320056847457,-0.0002936230827946251,-0.00026829653771617834,-0.0001648897976668645,-7.7119404218437e-5,-8.68356802064818e-5,-0.00015624892484239483,-0.00020766976919653346,-0.00018408300873513916,-9.283252217771876e-5,-3.673165535655887e-5,-7.128494361050008e-5,-0.00013972559766173287,-0.0001842464316803849,-0.0001555712115576119,-5.47678441763233e-5
-0.0020617550084689705,-0.0075349056176822055,-0.014133580617426311,-0.021443548630893233,-0.02958953411407904,-0.03555676239331197,0.21740875177568356,-0.033695575762488245,-0.026591056982238626,-0.01765521371985926,-0.009587008244586567,-0.0037670621879378197,-0.001025095656997363,-0.0008962334348926737,-0.0016774546023381465,-0.0020536154989331395,-0.001688537534348944,-0.0008709284756397012,-0.0002847787465379281,-0.0003263888834858786,-0.0006929177629548811,-0.0009248569637670401,-0.0008011222430597681,-0.00040891399545525675,-0.0001398119667933434,-0.00022556902985883254,-0.00047837269290512685,-0.0006319486059716828,-0.0005320341013627244,-0.00024465550867579233,-9.283155963066281e-5,-0.0002145157259708652,-0.0004219177738726543,-0.000546795183830745,-0.0004547704307833744,-0.00015868211864150314
-0.0005378955495362499,-0.0018979850736075277,-0.003770203141302844,-0.007140290053924414,-0.013531302896477845,-0.023229601723504786,-0.033695575762488245,0.22244793328554313,-0.04026677698049479,-0.03339551021484677,-0.022942378571804298,-0.01176399312319383,-0.0037518459341690236,-0.00115125317645208,-0.0020394293566367155,-0.0033419860227211218,-0.0034448936167730815,-0.00218622551835794,-0.0007683902279057714,-0.0004425038735216408,-0.0010330655563159652,-0.0016450780069298399,-0.0016365468163744845,-0.0009525448420983768,-0.0003161628655322657,-0.00034945523887874863,-0.0008170772833071827,-0.0011872637951474557,-0.0010775188493374749,-0.0005320344769930707,-0.00018408151102214387,-0.0003789817525088335,-0.0007831046623458238,-0.0010504496989414969,-0.0008919707162519247,-0.00031455639583110456
-0.0007017583433753874,-0.00179560942468672,-0.0018366443409927324,-0.001849997776218637,-0.0044175884485713746,-0.012542092135965813,-0.026591056982238626,-0.04026677698049479,0.231853099078528,-0.0441727733693925,-0.03601430597775461,-0.022686816465681353,-0.009554551863714178,-0.0024656942455579117,-0.0015013329223951266,-0.0029718934117067275,-0.003896737415681001,-0.0030549916076126338,-0.0013254970770482377,-0.00046495950892269655,-0.0008367937334644027,-0.0015882639557806555,-0.001827069461033115,-0.0012195891923538205,-0.0004379338655610687,-0.00031009559520342456,-0.0007532355787546463,-0.0012098042993792246,-0.0011872645991382047,-0.0006319492489315487,-0.00020766854547057956,-0.00036296827602777526,-0.00078662800040466,-0.0010945309749895715,-0.0009496485477506755,-0.00033857690626624276
-0.0013058567329307207,-0.003515631953057069,-0.0036751387071735364,-0.002225625994435765,-0.0016262728666379123,-0.0057032166767731485,-0.01765521371985926,-0.03339551021484677,-0.0441727733693925,0.23536587035745565,-0.0442048092215452,-0.03324891060234038,-0.018025548511182682,-0.006434790625930081,-0.0017248396409483557,-0.001627442074825347,-0.002737916022741177,-0.002790102766302399,-0.001607067379264443,-0.0005557001870886702,-0.00043819212372059324,-0.0009190025954542436,-0.0012727654173523006,-0.001008087079011899,-0.000429094822263526,-0.0001958212783525759,-0.0004152645602701066,-0.0007532354959351173,-0.0008170777118476358,-0.00047837308457231165,-0.00015624836823155408,-0.00021155421134994024,-0.00048180581349241414,-0.0007032635129786968,-0.0006270761106446643,-0.00022664090469674825
