Site,LocalDensity
1,0.06640615909120777
2,0.2186099814964893
3,0.34986129272199795
4,0.4054060524688091
5,0.39289774751619844
6,0.34724448475518677
7,0.31946953657535676
8,0.3340118476684041
9,0.3652895663971334
10,0.37902839323814624
11,0.36572960771322843
12,0.341200712472549
13,0.33255505075013564
14,0.3481606050854126
15,0.3683389046356755
16,0.37190439882862486
17,0.35615436545291007
18,0.33773129317832656
19,0.3377312932137061
20,0.3561543657552305
21,0.3719043986759606
22,0.3683389043350876
23,0.34816060478941174
24,0.3325550505640728
25,0.34120071233924776
26,0.36572960782551384
27,0.3790283938094829
28,0.36528956642058774
29,0.33401184810676626
30,0.3194695361042129
31,0.3472444849918647
32,0.39289774710762937
33,0.4054060524456174
34,0.34986129022307244
35,0.21860998302870466
36,0.06640616021801769
