Site,LocalSpin
1,0.0009947101479514
2,0.0041219532121232
3,0.009597808977094165
4,0.017147646136585506
5,0.02549379989489984
6,0.0325395727901261
7,0.03643684471832531
8,0.036980873221456864
9,0.0358399783456997
10,0.03486700585031873
11,0.03446000197015009
12,0.03386505512903947
13,0.032951790520031596
14,0.03242066188269451
15,0.03236489430657784
16,0.03217723685714134
17,0.03183263977271867
18,0.03172788501430249
19,0.03173699848926435
20,0.03171904655622535
21,0.03196064698275805
22,0.0323087499454343
23,0.03233146166584919
24,0.032450221762597674
25,0.03324098986182895
26,0.03412282162695377
27,0.034435192797046106
28,0.034889950368156133
29,0.0362094098773506
30,0.037081663120823484
31,0.034981735354185715
32,0.028844558259454284
33,0.020136949429481306
34,0.011522433929034922
35,0.004997193313650394
36,0.0012096179126694618
