Site,LocalDensity
1,0.05657127145688594
2,0.1938730970562333
3,0.3264055194929708
4,0.3922664344502292
5,0.39029829804159777
6,0.36161992926665104
7,0.3474010169250049
8,0.3524821570558801
9,0.3561552972927209
10,0.3523950586569417
11,0.35418636215530275
12,0.36589312994489126
13,0.3736710862027087
14,0.36355118711132656
15,0.3432243049810133
16,0.33735916310598085
17,0.35546978606971485
18,0.3771769007577844
19,0.3771769008116714
20,0.35546978607070634
21,0.33735916314092407
22,0.34322430498825934
23,0.3635511871065556
24,0.3736710862256138
25,0.3658931299142355
26,0.35418636214952837
27,0.3523950587176447
28,0.3561552973196149
29,0.35248215701301805
30,0.3474010169335676
31,0.36161992906827123
32,0.3902982983040167
33,0.39226643424670293
34,0.3264055193796367
35,0.1938730970269196
36,0.05657127155926819
