Site,LocalDensity
1,0.13682212514049472
2,0.338616662158968
3,0.3681009797906229
4,0.3405824694457072
5,0.3513920019451142
6,0.33571273560603787
7,0.3213099097514086
8,0.340348754323655
9,0.3432669198542465
10,0.3367794960158935
11,0.3429423658417995
12,0.3383140262723737
13,0.3339243549410782
14,0.3412444638136608
15,0.3379364559167519
16,0.3339286039002596
17,0.34052376058425166
18,0.34044628318936554
19,0.33914213603780335
20,0.34140980162686246
21,0.33498102141567193
22,0.3323023299447901
23,0.3398735097459415
24,0.3419473687181388
25,0.3416782949160623
26,0.3411048052126604
27,0.3332007115807387
28,0.3318187626056658
29,0.3400224249066086
30,0.3426118057893915
31,0.34256173118835215
32,0.34061228957382444
33,0.3324257604364115
34,0.33237695456028316
35,0.3404990810881484
36,0.3422724569051153
37,0.34226009808891306
38,0.3402254331729505
39,0.33261113055210223
40,0.3338218945221031
41,0.3409699159731535
42,0.3407762617932418
43,0.34112172627861365
44,0.3402642221547014
45,0.33370698911516733
46,0.3360298831864327
47,0.34118474184168784
48,0.337850430452699
49,0.33943853586305656
50,0.3411285365373788
51,0.3356442713209862
52,0.33910011184298045
53,0.3409681629830402
54,0.3326160345795508
55,0.33743601809644275
56,0.3436506969880705
57,0.3383531858372541
58,0.3442218245737198
59,0.34019927708713943
60,0.3204670258751672
61,0.33523944246987636
62,0.3519929490438814
63,0.3415246984999232
64,0.36855749709370916
65,0.3387550534418302
66,0.13685033599001817
