Site,LocalDensity
1,0.005098319239991373
2,0.025843838392025628
3,0.07135483815920239
4,0.143126090818515
5,0.22820426581047226
6,0.3035041117941833
7,0.3524049344114593
8,0.37300218166618937
9,0.3790598582522399
10,0.38558136001482435
11,0.3968262359294675
12,0.405964106219754
13,0.40698735596026286
14,0.4028315783298611
15,0.4015078099348329
16,0.4055232380581069
17,0.40953022645129983
18,0.40821056290905666
19,0.4034682063728866
20,0.40146513003922873
21,0.4040379811390993
22,0.40655822380183926
23,0.40465531189798565
24,0.40012289023767433
25,0.39819927253268167
26,0.40021179205694724
27,0.4021278329452033
28,0.400204763456442
29,0.39603118938359966
30,0.394068853461366
31,0.39563480178246374
32,0.39729838887294455
33,0.3956657630250693
34,0.3917323796513522
35,0.38958446571137306
36,0.3906559018670948
37,0.39215810647012234
38,0.39075053991572123
39,0.3869494035289698
40,0.38445263421621
41,0.3851983803592479
42,0.38689799318866597
43,0.3860211452418615
44,0.38237689068638714
45,0.3793574615900548
46,0.3795627709444238
47,0.38144736923530054
48,0.3812164083229206
49,0.377593787161622
50,0.37345003999279713
51,0.37215362135231905
52,0.3732156302263983
53,0.3725618185536234
54,0.367069835642554
55,0.3580265792890094
56,0.34932139834260767
57,0.34214536658226624
58,0.33176502667785274
59,0.3097585180565656
60,0.269960869412995
61,0.21338548295236337
62,0.14867759273037257
63,0.08816605670193063
64,0.042244233925343
65,0.014925923820565158
66,0.002905054291936021
