Site,LocalSpin
1,4.600353850636729e-8
2,1.48525749702616e-7
3,2.690191026472055e-7
4,3.5285737200879685e-7
5,3.306004278808006e-7
6,3.4602144750178754e-7
7,5.2983495008041e-7
8,-4.408359919501337e-7
9,3.718475189296976e-7
10,-2.0993608577392874e-7
11,4.0685760089187467e-7
12,1.9865269333656062e-7
13,3.5278278412498246e-7
14,-3.154203207466437e-8
15,1.7531185646981777e-8
16,6.42617459297862e-9
17,-6.361016710574932e-8
18,-1.5312511774050835e-7
19,4.8129599232953155e-8
20,1.3637538296498984e-7
21,8.372656220804674e-8
22,1.1812095727842424e-7
23,4.7985042545175256e-8
24,1.4252366676842672e-7
25,2.4610697986521204e-9
26,1.5519400247232242e-7
27,-1.3224009571000533e-8
28,9.403253216454093e-9
29,-1.3748665528935015e-7
30,1.0494207105552839e-7
31,2.055769863868522e-7
32,-1.2810181799168487e-8
33,-1.9707889226916438e-7
34,-2.3526925003281072e-7
35,-6.190539714298932e-8
36,1.459094825951914e-7
37,1.547133782134854e-7
38,5.0055334012213105e-8
39,-1.0527485268054968e-8
40,2.288533921017286e-8
41,1.888841708102312e-7
42,4.117712770855073e-7
43,4.011742954607671e-7
44,2.066212849875336e-7
45,4.949836742066182e-8
46,1.2168764024370275e-7
47,4.1635749405220404e-7
48,6.714725095255694e-7
49,6.508348763797733e-7
50,3.5110102865341756e-7
51,2.7710269219922067e-8
52,-1.0700497672220424e-8
53,2.8755899577941793e-7
54,6.016542238533997e-7
55,5.024617470497566e-7
56,-1.0184245702850644e-7
57,-8.018058545449329e-7
58,-9.160600815901014e-7
59,-4.89206944099301e-7
60,-2.393395760595888e-8
61,-7.09208356266492e-8
62,-9.935526217937754e-7
63,-1.7636751377886496e-6
64,-1.6940159359539604e-6
65,-9.84599022074238e-7
66,-2.7608624433676787e-7
