Site,LocalDensity
1,0.09913061935112896
2,0.2808788157381808
3,0.36903368587469954
4,0.37371711426006105
5,0.3612771825571148
6,0.33313605855452694
7,0.3150871456880541
8,0.33083910637900577
9,0.3503604091948654
10,0.3547048225001385
11,0.3488569216932871
12,0.3343785782309561
13,0.32669582570321587
14,0.3363343479562742
15,0.34760697842528104
16,0.3501888488341882
17,0.34521646889480334
18,0.3347478270816154
19,0.33070099558593097
20,0.3386125555461332
21,0.3467465190891143
22,0.34822660892153606
23,0.3433668402481669
24,0.33473346681818716
25,0.33266912878668137
26,0.3399919648306917
27,0.34653091345964787
28,0.3472176598585689
29,0.3421337020303049
30,0.3344309095493648
31,0.33377751097319214
32,0.3410683157080238
33,0.34669825897765144
34,0.34671295598703306
35,0.34111069922489096
36,0.33380767795551025
37,0.3344159210058769
38,0.3421154788154708
39,0.3472295212978987
40,0.34657205045786277
41,0.34005771175151533
42,0.33271395568186524
43,0.3347345266545345
44,0.3433744099359049
45,0.34826573354431334
46,0.34681404730356674
47,0.3386996758788262
48,0.33075770456231307
49,0.33476411133025274
50,0.34524972837946755
51,0.3502541240771758
52,0.3476985133627966
53,0.3364394348570142
54,0.32675874148116096
55,0.3344063277626149
56,0.34891417975630795
57,0.35479292633713233
58,0.35047377050459383
59,0.3309582215333834
60,0.3151454062118921
61,0.33317010962300125
62,0.3613494667510865
63,0.3738102785741853
64,0.3691425033279213
65,0.28100680286322177
66,0.09918717590880023
