x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78
0.24844682354978528,-0.036710998176833154,-0.020008944098772567,-0.008310887990081303,-0.0200918630561248,-0.03674733860403695,-0.014748338245149442,-0.01482603174911068,-0.0012767911234790597,-0.00489129479300518,-0.026037052346235823,-0.026169343033071446,-0.004870775957727863,-0.006697985976110418,-0.0067103801817486874,-0.00026730548312633995,-0.0015091846257961894,-0.002976196758339711,-0.0029586707382477095,-0.001548157900425201,-0.0017479650716712841,-0.0017676658330340184,-0.00013350649258772607,-0.00017021330161848258,-0.00018776762965724836,-0.00019637747718348475,-0.00019400624363868912,-3.6132649268869055e-5,-4.0487292251478735e-5,-0.00018783206455791346,-0.0005014052723980866,-0.0004079099536483388,-0.000422170993220089,-0.0004802951718075599,-0.0003823783912298845,-0.00037532989183329535,-8.829210359981299e-5,-7.199280622074977e-5,-0.00018997305922799357,-0.00018162248838013428,-6.998070899849607e-5,-2.1330623925799874e-5,-2.1780431037760062e-5,-0.00013377706208561602,-0.0002608935768686482,-0.00017579343262172364,-0.0001660046899081835,-0.00027217030553136623,-0.0001571419301433924,-0.00015613584248640178,-7.534844709108923e-5,-7.266275137865486e-5,-0.00016466693457228843,-0.00017805325855344,-7.556005106862385e-5,-4.805636377629152e-5,-5.163983711289899e-5,-8.565821017572639e-5,-0.00011610459462790823,-6.631301930959399e-5,-7.076353620555365e-5,-0.00011761299260307223,-4.7305830437549545e-5,-5.062592324649173e-5,-1.7964540193954326e-5,-7.089392229360503e-5,-0.00013522789774012,-0.0001306145798842806,-6.751166222686289e-5,-6.159082156778628e-5,-5.850430563120179e-5,-5.436049043277408e-6,-1.5326251619082742e-5,-3.406298797367646e-5,-3.433259198853955e-5,-1.5503257496850276e-5,-1.17323058117548e-5,-1.1876998093227065e-5
-0.036710998176833154,0.2364760392308009,-0.021512830991092947,-0.006275002157991098,-0.00918819185705759,-0.0218199932328918,-0.018352955771212334,-0.005971663486127224,-0.0033442859860641494,-0.011114659890165995,-0.03534421205042637,-0.009653918642552495,-0.005507260578891532,-0.01440586569964769,1.1608035242402504e-5,-0.0007522798369097861,-0.00114956414221426,-0.0018640520941379801,-0.009493164366694423,-0.003486159880020684,-0.0008624157104689528,-0.004105254539547083,-0.00036888554668440543,-0.0002902872168789039,-0.00019457862424085426,-0.0006407146569882283,-0.0006193137593807352,0.0001405108992135473,-0.0002510028114007662,-0.0003667199796388021,-0.0012997763789688865,-0.0011582476240569184,-0.0008092464481049,-0.0006750152482695171,-0.0010251840325650324,-0.0005529122923753765,-0.00013327359315457032,-0.0001376498123680514,-0.0004438906361794448,-0.00028080046887835053,-9.660207514722297e-5,-2.3754565559697127e-5,-4.9632232270765964e-5,-0.00021992228340059206,-0.0004001575336526897,-0.00040923077268043007,-0.0003037609288315535,-0.0006826432429881957,-0.0003125962847954217,-0.0003725533320896729,-9.971599870778336e-5,-0.0001398082832046177,-0.0002238821470486041,-0.00043514446797215944,-0.0001089408233450051,-0.00010014417466325254,-0.00010440847145090637,-0.00013723952425837016,-0.00028020377720680556,-9.60890457490926e-5,-0.00014572444822716357,-0.00019164638295404712,-9.850963221227915e-5,-0.00011591687037752763,-3.0054115366620615e-5,-0.00015108184709777817,-0.00034168835029846356,-0.00018868789390036333,-0.00015196299925680778,-0.00015465977130963565,-0.00010502795442685758,-5.5229691125271985e-6,-3.6329747292486447e-6,-1.731147562225588e-5,-9.461018018526446e-5,-3.8613494396565196e-5,-3.3017363652472487e-6,-3.1546883313131324e-5
-0.020008944098772567,-0.021512830991092947,0.12127265778283036,-0.0022096628844609136,-0.0033657398106102,-0.009210674263366095,-0.005420511469846392,-0.0022948315682015767,-0.003937802744652191,-0.002934068545167201,-0.01752642277823832,-0.004244633641270361,-0.0052805638242302555,-0.0038406795998348064,-0.0005934185373858807,-0.0008188541425421247,-0.0005090727304355169,-0.0004183182251080303,-0.006443659784445464,-0.0012969007236264402,5.024247554019298e-5,-0.0015904261434544278,-0.00028688712123640936,-0.0003050953468642231,-0.00031028461312898603,-0.0006390932028355056,-0.0002894835343800334,7.396009556322192e-5,-0.0002637591606796108,-0.00017216093239051655,-0.0006056675308780679,-0.0008170809950535929,-0.00016965458867691796,-0.0002035563530104062,-0.0005423982618380681,-0.00011611821093438987,-7.35510302520559e-5,-6.754014207534242e-5,-0.00017284247423850208,-0.0001278400289711351,-4.883480187004019e-5,-4.978591795729709e-6,-2.323295815698928e-5,-0.00010151935096623654,-0.00012703420244784824,-0.00016459444698453674,-0.0001537605986516033,-0.0003318651817145607,-0.00010395305812901934,-0.00018214733354399854,-5.0997372208816394e-5,-6.714346923895886e-5,-8.423424211573965e-5,-0.00019825932916805317,-4.326861338901228e-5,-4.5789464547977415e-5,-3.71580773132589e-5,-6.31374556158415e-5,-0.00013328822899592863,-4.0777216255255544e-5,-6.893024807667902e-5,-6.339359719670368e-5,-4.305723489116467e-5,-4.547494667785437e-5,-1.4628829179824665e-5,-5.5877787095752474e-5,-0.00016040616191582285,-6.261035493914519e-5,-6.593408302813658e-5,-6.578993877892625e-5,-3.983003546560032e-5,-2.9463179126534324e-6,2.3113233997892196e-6,2.8773595706389765e-6,-4.9782345814791684e-5,-2.1313143827034718e-5,2.0036508194395605e-6,-1.707363563424602e-5
-0.008310887990081303,-0.006275002157991098,-0.0022096628844609136,0.04595195543369548,-0.0022492059029075905,-0.006330383372269731,-0.0017629702033638561,-0.0017894408837417154,-0.0021524264063499873,-0.001092128808829456,-0.003566048865840183,-0.0036123116016737976,-0.0010959169800751553,-0.00021960718881909938,-0.00022609059320641972,-0.0005054461396345189,-0.00023799448652403465,-0.0012134717483547539,-0.001222723169493456,-0.00023215828660159282,-6.826401000109214e-5,-7.050987786621013e-5,-0.000126771287061022,-7.248082935229494e-5,-0.0003116646266056247,-0.000297570353093142,-6.951238967977877e-5,-5.133607042209776e-5,-4.5516839444757415e-5,-3.563755391915169e-5,-1.96421419067401e-5,-7.451741713628002e-5,-7.05814531038948e-5,-2.1629056880197173e-5,-1.544791847743303e-5,-1.382568727499589e-5,-2.4968184422161782e-5,-1.2830215787268395e-5,-1.4821222266134249e-5,-1.9729746287569516e-5,-1.4194816519690762e-5,-2.3888915472395494e-6,-4.340967701244036e-6,-1.9794804684489242e-5,-1.1532352328213341e-5,-1.0862846247933211e-5,-1.177063241183593e-5,-9.910600782588735e-6,-1.3112650923963187e-6,-1.4163988970080504e-6,-1.6844360158758953e-5,-8.765725667578966e-6,-1.2735101885985589e-5,-1.0503424381198834e-5,-8.992133589316026e-6,-1.3896923950745127e-6,-9.570141539221727e-7,-1.2067560769751101e-5,-3.2972038477054044e-6,-7.912416677573197e-6,-7.66906340489773e-6,-4.012446253837121e-6,-9.195879666426543e-8,1.1300703679772983e-7,-3.0444013682066895e-6,8.488271793800212e-7,-4.576744277510342e-6,-5.976763200608165e-6,6.564679160096787e-7,4.35815650031042e-7,-1.6410460217455847e-7,-1.4317956800873359e-6,-2.682406376260278e-6,-3.6887377036142963e-6,-2.995912575580635e-6,-2.3790413793385937e-6,-1.7098722432343661e-6,-1.4635426731171054e-6
-0.0200918630561248,-0.00918819185705759,-0.0033657398106102,-0.0022492059029075905,0.12202912589129271,-0.02168062124182403,-0.0022850286310902336,-0.00549840065393821,-0.004002800892139377,-0.005367516804344344,-0.0042196075810553985,-0.01767921168243171,-0.002942993929412413,-0.0006273493809867865,-0.003860908432155162,-0.0008630354698002385,-0.001282188651392721,-0.00646365682222446,-0.000433831532368964,-0.0005274352114868902,-0.0015617826494377096,5.0870885611273287e-5,-0.00032540448573060987,-0.0002927705409301873,-0.000697607553973939,-0.0003302366223609521,-0.00035403099995139076,-0.00028292870629739383,6.812680894725462e-5,-0.0001878215033587205,-0.00021026774252116964,-0.00016922476135540487,-0.0008432417759915156,-0.0005821617074436292,-0.0001129678420802166,-0.0005256212053072126,-7.522817483643363e-5,-4.898523907492791e-5,-0.00012934830362121286,-0.00017461712551831987,-6.411180495993762e-5,-1.996456786761136e-5,-7.336468623345138e-6,-9.405231915257661e-5,-0.00030958148207106684,-0.00016007327277066385,-0.00015207681553282282,-0.00012207458120619408,-0.00017802721918844938,-9.7045702262058e-5,-4.1664240573502376e-5,-3.3512963777918015e-5,-0.00017870019614313337,-8.536689379366746e-5,-6.211807093321753e-5,-3.1763615389222843e-5,-4.584043720457648e-5,-5.336863563977501e-5,-5.466997243677718e-5,-5.985657702078928e-5,-3.985686779310604e-5,-0.0001289566323105229,-4.0579686778504515e-5,-4.4556797202718185e-5,-1.234531231243674e-5,-6.726667949546322e-5,-5.7294490375295326e-5,-0.0001486842029809407,-5.090565099560851e-5,-4.02495295849202e-5,-6.119333862965662e-5,-2.0691133178051685e-6,-1.964978414493567e-5,-4.714884350201856e-5,6.1917671560114684e-6,4.183682270215636e-6,-1.597214721957719e-5,3.2703610552201057e-6
-0.03674733860403695,-0.0218199932328918,-0.009210674263366095,-0.006330383372269731,-0.02168062124182403,0.23676040102477647,-0.0059712813133720455,-0.018502016797438788,-0.003390485511355762,-0.005610962043261003,-0.009584974471768398,-0.03544453163217898,-0.011028115955144996,-2.3928983670706838e-5,-0.014377712468248503,-0.0007697233242128787,-0.0033852872858540772,-0.009518447481781434,-0.0018512896787366007,-0.0011968574600349224,-0.004044444128646921,-0.0008810164868354869,-0.0003844174522658339,-0.0005807335197223207,-0.0006758902118427779,-0.00022664750897236075,-0.0003597567592928952,-0.00026211151632719865,0.00012801670654606634,-0.0003695859543178248,-0.0007038843710767961,-0.0007764818362263337,-0.001194993471907102,-0.0012383843601569966,-0.0005550738497089452,-0.0009975624868073935,-0.0001267420701160371,-9.611869149753205e-5,-0.00028970199706893074,-0.00042317237483371906,-0.00012584499304615915,-4.5997298463926195e-5,-2.346001897837735e-5,-0.00020934746691278483,-0.0006377507770606861,-0.00031548023048114104,-0.0003750256541049657,-0.000406939573548204,-0.00036571095389706376,-0.00030053282082012633,-9.09370011571431e-5,-9.6045494205943e-5,-0.00039112162001742057,-0.0002413597061768913,-0.0001373112688893563,-9.314830647881578e-5,-0.00010415443853921402,-0.0001282612322525689,-0.00018128832382613425,-0.00013006826929107262,-0.00010049754145355361,-0.00027532207753103166,-0.00010536772343935907,-0.00010335816310810819,-2.7724578982327164e-5,-0.0001564391786768593,-0.00019035117316171246,-0.0003205404680744761,-0.00014035657299758808,-0.00010924279710571722,-0.00014421631575561866,-4.849838131707612e-6,-3.65408702903032e-5,-9.078494460411368e-5,-1.594069344939414e-5,-2.8572941456264656e-6,-3.004095259758789e-5,-2.856930612953751e-6
-0.014748338245149442,-0.018352955771212334,-0.005420511469846392,-0.0017629702033638561,-0.0022850286310902336,-0.0059712813133720455,0.09685498018470953,-0.0014372213500848802,-0.002698381715890888,-0.0027384914625980666,-0.014515072728037828,-0.0026540367893011646,-0.004219506748270069,-0.003600412522972468,-0.000532908044328255,-0.0005421723729769484,-0.0004046225901617323,-0.0002237162604355747,-0.0051923882559175225,-0.0011304054375155942,-9.63818764742122e-6,-0.0014278246702419638,-0.00022108926152416414,-0.0002503124454771577,-0.00017195065898946427,-0.0004423464783740866,-0.00026908348042517516,7.192234649008866e-5,-0.00020712664373336714,-0.0001533957536021882,-0.0005611527472175262,-0.0007022240055708437,-0.00020427975781280722,-0.00021938672302450335,-0.0004919011242875589,-0.00014479955729396893,-5.910273716298875e-5,-5.886530220552966e-5,-0.00016316196865685112,-0.00011747408708086271,-4.10922463465746e-5,-4.658827072054339e-6,-1.951275157542967e-5,-8.847017114758937e-5,-0.0001351076806528212,-0.00016058065761586499,-0.00014328358913459627,-0.0003064722142723589,-0.0001106898880009477,-0.00017180297994743784,-3.9508740044665036e-5,-5.8505340320341714e-5,-8.269378242985181e-5,-0.00018308920379304927,-3.905266921679085e-5,-4.312550950586261e-5,-3.7594914348883235e-5,-5.436307980294375e-5,-0.00012365178453903336,-3.701951137237425e-5,-6.175233285771187e-5,-6.628908135321993e-5,-4.219877589979604e-5,-4.570146962223909e-5,-1.2489939259164445e-5,-5.751070744082487e-5,-0.00014857670458947453,-6.529377630491023e-5,-6.444387186805775e-5,-6.403279387958913e-5,-4.0977528827130724e-5,-1.944861469774673e-6,2.2537241127608756e-6,1.2030594232909086e-6,-4.29976192776009e-5,-1.760007888327187e-5,1.648137224728903e-6,-1.4384866434615125e-5
-0.01482603174911068,-0.005971663486127224,-0.0022948315682015767,-0.0017894408837417154,-0.00549840065393821,-0.018502016797438788,-0.0014372213500848802,0.09753077147769544,-0.0027526946904380886,-0.004300265741255083,-0.0026481097992600913,-0.01462897037266462,-0.0027348230871020174,-0.0005654756299923597,-0.0036087094202915393,-0.0005768748634926851,-0.0011112350468933385,-0.005216576812621783,-0.00023064184164180157,-0.0004243852669411699,-0.0014038287419888343,-1.0022372292573661e-5,-0.00025046107301038983,-0.00026496956989702225,-0.00048598751466780166,-0.00019288018661581946,-0.0002951140105501085,-0.00022043517558572798,6.522155657640721e-5,-0.00016507604940612514,-0.0002284922003975287,-0.00019858974489943282,-0.0007278087419235121,-0.0005381266978387034,-0.00014263518468827716,-0.0004782880669717618,-5.989693801088103e-5,-4.206563312997985e-5,-0.00012103661255626064,-0.00016142170193456096,-5.469456968423825e-5,-1.739213625999783e-5,-5.910985700331717e-6,-8.236014317152679e-5,-0.00028579371179515006,-0.0001501641630972106,-0.00014761761083823682,-0.00013338574866605946,-0.00016863121896412703,-0.00010453710323454768,-3.2162942926676485e-5,-3.0943079186038225e-5,-0.00016394711392229977,-8.665110464188552e-5,-5.485642066389157e-5,-3.244530588118397e-5,-4.390101810088781e-5,-4.667773222902932e-5,-5.9222224159681536e-5,-5.3553346272577906e-5,-3.721026150504958e-5,-0.0001202064471055031,-4.095873855748319e-5,-4.4072083703716736e-5,-1.0671539144930381e-5,-6.616606899930572e-5,-6.239878373433955e-5,-0.00013777083106118748,-5.271685785586053e-5,-4.208015292492262e-5,-5.946727155050832e-5,-1.2663559313154382e-6,-1.6169638932209997e-5,-4.0641603264938986e-5,3.4893974022176533e-6,3.565223873498377e-6,-1.3414967443067284e-5,2.5169031616688667e-6
-0.0012767911234790597,-0.0033442859860641494,-0.003937802744652191,-0.0021524264063499873,-0.004002800892139377,-0.003390485511355762,-0.002698381715890888,-0.0027526946904380886,0.24914039994078085,-0.034198989098793264,-0.007866248602102444,-0.007771392444534064,-0.034226718836654124,-0.01131117475939629,-0.011219236781533526,-0.0012404037028733716,-0.005561352062326719,-0.036116385559477104,-0.03614748727468789,-0.00564142734929074,-0.008957418768277922,-0.009023542842625229,-6.331367046918945e-5,-0.0008045632101892908,-0.001988381241206344,-0.0019453823487265154,-0.0007980149131265324,-0.0011317787184357553,-0.0011123231226218833,-0.00022286586048586576,-0.0004894751504241346,-0.0002614053816173967,-0.0002685326422962597,-0.0004803289012945966,-0.00037664633248805923,-0.0003674274541514144,-0.00029257697025619755,-0.00020802372656253398,-0.0001740381354154441,-0.00018084522010619608,-0.00020995685923144713,-4.4879437462799765e-5,-5.082154795407745e-5,-0.00035755372851475897,-0.00032857152142723445,-0.00021572537230235556,-0.00021135124522669857,-0.0003315918141869323,-0.00011277795223810227,-0.00011339054198523935,-0.00030348470478747114,-0.0001825648503527011,-0.00025995918755045144,-0.00026024236974994674,-0.00018733721950162097,-4.3237158744838244e-5,-4.440560056385989e-5,-0.00025503702982140886,-0.00014728121203078093,-0.00015906948078997507,-0.00016192373734597032,-0.00015072664402598912,-3.246487444673318e-5,-3.3695101891481616e-5,-5.304882612615358e-5,-3.3050898194469935e-5,-0.000176384314491268,-0.00017790420502447613,-3.156672634344049e-5,-3.5617725111083964e-5,-3.559516322984568e-5,-2.80288423227526e-5,-5.691394764323343e-5,-9.033971234892468e-5,-8.837364780070467e-5,-5.614042923375584e-5,-3.832436032046721e-5,-3.7691797629298834e-5
-0.00489129479300518,-0.011114659890165995,-0.002934068545167201,-0.001092128808829456,-0.005367516804344344,-0.005610962043261003,-0.0027384914625980666,-0.004300265741255083,-0.034198989098793264,0.2499847901067444,-0.022877598546692135,-0.002006648001048855,-0.007578875470961144,-0.03269503311335345,-0.0005144666976840129,-0.0026378788470358128,-0.011707045150303713,-0.04512243238532307,-0.0078760234101162,-0.004586394736699639,-0.016842812390870543,-0.0012897736294866374,-0.00027845551369659605,-0.00022027634146387642,-0.0009517384066860535,-0.004437566151965028,-0.0009541625147320987,-0.00025414812269575204,-0.0010678266588005358,-0.0003953663125565443,-0.0004755320482431602,-0.00021648549824535013,-0.0012089127980451086,-0.0015500986668744998,-0.0002895081086190937,-0.0012630140206387613,-0.00022023104140328487,-0.00022614797488701432,-0.00038137244636154977,-0.0005014175969346168,-0.00016017116013683497,-0.0001725416571732863,-2.4680290087328305e-5,-0.00034055664755244797,-0.0007566920445918335,-0.00025548589405974265,-0.00034943213118482364,-0.00029879256273218635,-0.00033645450757967266,-0.0002117023046822597,-0.00023147799314299222,-0.00014587834086038365,-0.00052350118390182,-0.00021305998060874853,-0.0002404640059139873,-9.311365194045185e-5,-0.00011425455948828322,-0.00023156203653978968,-0.0001525610234745789,-0.00018975355751169043,-0.0001349787300229388,-0.00032413853615020916,-9.086244274582322e-5,-7.996368546726862e-5,-4.735606533069758e-5,-0.00013629363063102917,-0.0001480955227122216,-0.00040255024629720637,-0.00011287243972718519,-7.289782910382958e-5,-0.0001455959075099128,-1.965063742929464e-5,-8.024619165295302e-5,-0.000164662837688484,-2.1465314486185383e-5,-1.5597216244927353e-5,-6.099529672203702e-5,-8.812253857324454e-6
