Site,LocalSpin
1,-9.282523936088305e-6
2,-0.007766936556234422
3,-0.019414957311057343
4,-2.8262872821746554e-6
5,0.019501226131164257
6,0.007856661238734294
7,-0.013559723345131771
8,0.01365347927039361
9,-4.8631861928482305e-5
10,0.0035613436948254192
11,0.011808724975316208
12,-0.011834299726385547
13,-0.0036649361267134667
14,0.00748040390027831
15,-0.007521005516036078
16,-3.283662201750755e-5
17,0.011180786929922837
18,-0.002616345136622622
19,0.0025556748130440713
20,-0.011211908935233265
21,0.0031549103192157193
22,-0.003174173880673756
23,-5.261414611044429e-5
24,-0.008494049171960626
25,0.005972556681835859
26,-0.005999215569156955
27,0.008403948812140719
28,-0.0025021144580585145
29,0.0024837476028536395
30,-4.980695136191077e-5
31,0.009317773974572138
32,0.004401427803487274
33,-0.004640437283474274
34,-0.009529277502410555
35,0.008343791715038396
36,-0.00854044328897118
37,-4.642418114556219e-5
38,-0.014187564308233942
39,-0.01420792307225278
40,0.014267812962731179
41,0.014255966883503512
42,-0.014723848782640134
43,0.014836764898520824
44,1.2776590473443931e-5
45,0.004210559165717649
46,0.00940614943552447
47,-0.009599436666758072
48,-0.004358038032326826
49,0.008359885278826362
50,-0.008531302158977714
51,6.902021982545713e-5
52,0.006329781852789472
53,-0.008987780222894818
54,0.009014402320306317
55,-0.0061814880273639685
56,-0.0026293066589072197
57,0.00268929881783246
58,-1.0575942835744142e-5
59,-0.002658943588121244
60,0.011779320888460938
61,-0.011611434168854058
62,0.0026856335049942983
63,0.003348854471421223
64,-0.003271769410428995
65,-3.436650335701517e-5
66,0.012901059575631915
67,0.004098322074510494
68,-0.00411592780461441
69,-0.012892819606342585
70,0.008207735536036124
71,-0.008206584365889691
72,6.669095430385266e-5
73,-0.020956774810099152
74,-0.00833322107503348
75,0.008516249198627788
76,0.021247425649138483
77,-0.014564395215010458
78,0.014795578660847429
