Site,LocalSpin
1,0.001395685377074643
2,-0.004549773574697637
3,-0.00325157688535661
4,-0.0013966549041821257
5,-0.0037608547036562558
6,-0.0053098966044515805
7,-0.0024056923621811827
8,-0.002795376920812815
9,-0.0049585714281493816
10,-0.00641734024259865
11,-0.004352375475478425
12,-0.004172422052000204
13,-0.0056305013740383745
14,-0.0034389628385907167
15,-0.0030535898216299275
16,-0.011302406729636411
17,-0.007918759434328352
18,0.002460702512052284
19,0.0018015912048016387
20,-0.006275728161321611
21,-0.0012277608041202763
22,-0.000986618086348281
23,-0.02192391268166264
24,-0.009442532194055796
25,-0.0021252493853499694
26,-0.0012862236587226636
27,-0.010889591218069714
28,-0.0025907863394408737
29,-0.0029238446526683175
30,-0.031040707189164463
31,-0.006551552491847578
32,0.0009259934529166902
33,0.0022214450861752608
34,-0.008218208488271607
35,-0.00032600600268933107
36,-0.0003062590552154265
37,-0.037880848485234556
38,-0.009357330175830375
39,-0.001000322242144903
40,-0.0027346158211107962
41,-0.007846137493605264
42,-0.0011327848717568678
43,-0.0010866947626688708
44,-0.038490037767936774
45,-0.003190978593937493
46,-0.003881614776994508
47,-0.00485216815298017
48,-0.002612626675001139
49,6.333926350637015e-5
50,-0.00021744024542846103
51,-0.026831600351181546
52,0.003411060905546063
53,-0.008870981979271685
54,-0.006986093696914764
55,0.0027325869345810735
56,0.00043770641038740505
57,0.0007911284806475689
58,0.006041743874242041
59,0.009668524160173
60,-0.01715458104111447
61,-0.016926200808616624
62,0.010117624059253821
63,-0.0022509077844292172
64,-0.0019609820954464867
65,0.08313892898310006
66,0.03123407599181071
67,-0.023246490698537285
68,-0.02402819573965142
69,0.030500778654929256
70,-0.005564847479625115
71,-0.006074507815941241
72,0.009964315140480271
73,0.025664175841468892
74,0.07456493535818141
75,0.07467486817578321
76,0.025699131581663072
77,0.01873469572654868
78,0.0187636881407722
