Site,LocalSpin
1,-0.015825589495344544
2,0.022887662338658334
3,0.050022577088133374
4,0.031187215801440033
5,0.05001284024020656
6,0.022883093765457607
7,0.03482324662901787
8,0.03481588796211368
9,-0.002038323546696422
10,-0.0017055550248826939
11,-0.002566753384844422
12,-0.0025659938711543183
13,-0.0017076385827813371
14,-0.0006766607401811429
15,-0.0006779556017113119
16,0.03848505562321747
17,0.03437620157541914
18,0.000724611455918322
19,0.000722736590893835
20,0.03436201187925168
21,0.011363149652816946
22,0.011358375454028385
23,0.02305162109471178
24,0.013016168907318413
25,0.031080484782104883
26,0.031096147151743768
27,0.013070306389452798
28,0.012235485447257095
29,0.012271498516005886
30,-0.011232463134684838
31,-0.02252280493438446
32,-0.005103722026312838
33,-0.0051152105814606325
34,-0.022541331328397127
35,-0.01766099537333906
36,-0.017680197048656605
37,-0.011199370057852013
38,0.031012652382293653
39,0.03096834532151816
40,0.030954172411226163
41,0.0310043512656975
42,0.03688069948373955
43,0.03686551964941776
44,0.02430191200985653
45,-0.0046922234967592446
46,-0.0228050435940537
47,-0.022757199093244453
48,-0.004676342716826555
49,-0.017866658608573664
50,-0.017825974615995284
51,0.03999562380247084
52,0.033044985416724
53,0.014575556812933255
54,0.01450195935702862
55,0.033026096223984905
56,0.013517296501123786
57,0.01347373912843639
58,-0.0026135540763202493
59,0.00047975208493226577
60,0.035884575007750295
61,0.0358971119963025
62,0.00045608286719743605
63,0.011839038799595138
64,0.011832380836866543
65,-0.016643829511254836
66,-0.002497017936802939
67,-0.002087340517981332
68,-0.0020968619472307446
69,-0.002483735168808114
70,-0.0007187577244909702
71,-0.0007140810323259079
72,0.03330533116997282
73,0.05395603962599185
74,0.025134025786567284
75,0.02511313206579102
76,0.053909575182718446
77,0.03777820861694498
78,0.037744642621093914
