Site,LocalSpin
1,0.0003414654705901576
2,0.0014123288870984863
3,0.003306371993200165
4,0.006063970760631545
5,0.009557968000169332
6,0.013318329516821523
7,0.016724955746876352
8,0.019068762964267814
9,0.02008355937314299
10,0.02014574390160684
11,0.020198135047939134
12,0.021046257677800072
13,0.022548399539354835
14,0.023547200225664672
15,0.02309235708058114
16,0.021723037498227626
17,0.021169236257950988
18,0.02214385312423098
19,0.0232778124127971
20,0.022762139284386376
21,0.020953705526105555
22,0.020113149903622174
23,0.02099566400524743
24,0.02181494476960058
25,0.021121003728237876
26,0.020010281276535813
27,0.020113682793683512
28,0.020718123484581265
29,0.020345207158259472
30,0.019771388025821523
31,0.02052953928503354
32,0.02155360479696281
33,0.020686584889647378
34,0.019066254227779553
35,0.019874965469131353
36,0.022531748458270197
37,0.0226982616021073
38,0.01966848793522027
39,0.018429312291754655
40,0.021567731017973105
41,0.02416170007562587
42,0.021581665961822205
43,0.017704695418726855
44,0.018899377634362835
45,0.02320676110162298
46,0.02332419939574757
47,0.01849863932870991
48,0.015820032147453277
49,0.0192557940142759
50,0.02394822155559494
51,0.02318867172712747
52,0.016351433376469365
53,0.007942476531065968
54,0.002020806322482458
