Site,LocalSpin
1,1.2109757641098895e-13
2,5.32768273941997e-13
3,6.48925357893404e-13
4,3.3602287619061144e-13
5,-2.1230586733089751e-13
6,9.503908077190815e-13
7,6.256236848023455e-14
8,-5.241630697191968e-13
9,5.205691285751612e-12
10,-1.860690333755181e-12
11,-2.3037967300440453e-12
12,-6.451525638430491e-13
13,-4.966888644048546e-13
14,-1.5062363201540021e-12
15,-1.9228228596928193e-12
16,-1.1769813887773297e-12
17,-1.3730550573888185e-13
18,2.8220866750832567e-13
19,1.0360498677659864e-13
20,-3.731043703500814e-14
21,1.7689284316239694e-13
22,4.4854972323249606e-13
23,4.06372429642473e-13
24,8.909097222052646e-14
25,-1.1321102710723971e-13
26,7.013492095690582e-14
27,4.657605402925955e-13
28,6.652903090276238e-13
29,4.5172301965511693e-13
30,6.520561670453035e-14
31,-8.78337562150283e-14
32,1.3466304234823342e-13
33,4.734088013157679e-13
34,5.920629192285379e-13
35,3.766247582536982e-13
36,5.166243804076575e-14
37,-7.207844619226741e-14
38,1.271453848350952e-13
39,4.59473371375027e-13
40,6.249382144637051e-13
41,4.1417144509460477e-13
42,-4.0970633693772e-14
43,-2.8193688126116757e-13
44,-3.332231667592623e-14
45,3.5957632951374105e-13
46,5.092093962898705e-13
47,-3.3380478446843545e-13
48,4.1631341647952197e-13
49,4.040630667500822e-13
50,3.81851897028873e-13
51,-1.526104843083317e-11
52,1.973535618591778e-11
53,1.000093237391031e-12
54,-1.0094411417860272e-11
