Site,LocalDensity
1,0.17128301692020081
2,0.3799661872557383
3,0.35367847259616125
4,0.3194398451707162
5,0.35760243892551263
6,0.3351065094352173
7,0.31896360238658217
8,0.34807967769032494
9,0.3401407339316798
10,0.3315395811915081
11,0.34720652171674987
12,0.3352150613262368
13,0.32905994658791443
14,0.3445709952144761
15,0.3373627814757393
16,0.33354444663801147
17,0.34439575514707976
18,0.3355553561199363
19,0.3329156356700864
20,0.3434549939501319
21,0.3357733966444973
22,0.33419409447634413
23,0.34342654773118136
24,0.3357405294470512
25,0.3350088112725553
26,0.3430750522370536
27,0.3344833360850417
28,0.33456959654449003
29,0.34330100448660306
30,0.3354744328075327
31,0.3362714783902763
32,0.3432428549334424
33,0.33322710799201555
34,0.33507549933547315
35,0.3438107898748366
36,0.33438297085707924
37,0.3369986811718994
38,0.34406378154722755
39,0.3316593730233243
40,0.33596806041583716
41,0.34498473841928873
42,0.33111729661897477
43,0.33706111496415425
44,0.3465435378806183
45,0.3290458178154724
46,0.3384359289017509
47,0.3482957116717752
48,0.32059633576766516
49,0.33653812258063726
50,0.35693521775066545
51,0.31756894357525844
52,0.35275716386270517
53,0.37991576781161207
54,0.17137534375563407
