Site,LocalDensity
1,0.13732408645869468
2,0.3398689759494343
3,0.3703187694283634
4,0.3447638917088945
5,0.35418211092187585
6,0.33381191469496363
7,0.31816846504031016
8,0.3404501308032059
9,0.3478089532165687
10,0.3438301951548584
11,0.34625477694748247
12,0.3342617463073996
13,0.3281465608575983
14,0.34095384472654827
15,0.3445961329785244
16,0.34318612099192364
17,0.3438145761565711
18,0.3342814822516255
19,0.3315323699067132
20,0.341407003255172
21,0.343468615141025
22,0.3429509788071596
23,0.34263271364183867
24,0.33393405623913797
25,0.3331264123046143
26,0.3419223751055869
27,0.3430243129525157
28,0.3430238642950142
29,0.34191963458649993
30,0.33312304081520977
31,0.3339342427947406
32,0.3426340567698095
33,0.342950026361518
34,0.34346895469255023
35,0.3414046498871607
36,0.3315266148109694
37,0.334279231114895
38,0.34381543252212304
39,0.34319443809950984
40,0.34459837616649064
41,0.34094475928133566
42,0.328130169786249
43,0.3342530497254268
44,0.3462567452692687
45,0.34384008159490187
46,0.34781461596802105
47,0.3404393083482242
48,0.31814431084611494
49,0.33379935968161445
50,0.3541891821927692
51,0.34477132199559685
52,0.3703248043193203
53,0.33987206752185517
54,0.13732608860422063
