Site,LocalSpin
1,-0.00814954620501479
2,0.021165319647746303
3,0.02940064476600491
4,0.013814679269908479
5,0.029396769909545144
6,0.021164989587651388
7,0.021930983593344666
8,0.02192864044736324
9,0.009237447620200257
10,0.010189498681312687
11,0.008252627086531083
12,0.008248853186432927
13,0.010187712922390697
14,0.007270149461343039
15,0.007266066252682993
16,0.03462862217951634
17,0.02697277936222386
18,-0.0016039262779407916
19,-0.0015930666934057607
20,0.02696869702157168
21,0.005677353830533959
22,0.0056828100329334025
23,0.025131139259662108
24,0.00974166206496855
25,0.02610583953231225
26,0.02609563131423908
27,0.009763074515437883
28,0.008665250730031897
29,0.008672307163745552
30,-0.004362169746055953
31,-0.006556608385176141
32,0.008357236610738034
33,0.008350585321475703
34,-0.006552572992673674
35,-0.0021753606561962725
36,-0.002180822935574502
37,-0.004362958516148156
38,0.028570508430963
39,0.028560598712225348
40,0.02855934453272639
41,0.028563807178325167
42,0.02573082462904544
43,0.025727411298106743
44,0.02513786662558115
45,0.008365153641904191
46,-0.00655180524616117
47,-0.006548080211390715
48,0.008366779638276312
49,-0.002175403369384432
50,-0.002169317611603391
51,0.034639871651788785
52,0.026094388669606096
53,0.009749961961081806
54,0.00973491739726429
55,0.026099971506259406
56,0.008662037440318899
57,0.008657211898326128
58,0.00924552688036487
59,-0.0015874389528994681
60,0.026970165556757072
61,0.026974836366618918
62,-0.0015950621561000645
63,0.005684051204805587
64,0.0056817450274199675
65,-0.008151271923780274
66,0.0082500131507387
67,0.01019874667157551
68,0.010192661501964058
69,0.008247827574155089
70,0.007269653883000867
71,0.007268152617964277
72,0.01381800158712313
73,0.02940761351955656
74,0.021170486496338792
75,0.021169855162961125
76,0.02940607062886981
77,0.02193645674510723
78,0.021935520720529754
