Site,LocalSpin
1,-1.2434665925820099e-6
2,-0.019995796259353812
3,-0.03552216912695193
4,2.9305786288721936e-6
5,0.03553428426569986
6,0.02000734623777696
7,-0.024703755486892534
8,0.024713201399288717
9,-6.581125658129325e-6
10,0.007050623338776193
11,0.023371107754441026
12,-0.023358174618882174
13,-0.00705217197246405
14,0.014280052330897804
15,-0.014272551337571554
16,8.199712874447523e-7
17,0.029135492735473747
18,-0.014121175633596368
19,0.014108741667625843
20,-0.029131631615326392
21,0.0033488850826244496
22,-0.0033512563045510375
23,-3.54528871367387e-6
24,-0.021720098130707362
25,0.02588241812301287
26,-0.02587360187190218
27,0.021713356406839655
28,-0.0007609893046586944
29,0.0007647972748128258
30,-6.210919969618144e-7
31,0.014335103341902848
32,0.0007336705469855497
33,-0.000732789389846138
34,-0.014320081685640003
35,0.009598890078489096
36,-0.00959120825612848
37,4.141471372647829e-6
38,-0.02497573475614997
39,-0.02495963828926072
40,0.024952813559163067
41,0.02497064222936469
42,-0.021869703102791533
43,0.021862471331195975
44,-5.795441896502621e-7
45,0.0007352371391267655
46,0.014323632223857779
47,-0.014322461866643566
48,-0.0007302609069570611
49,0.009597987470671542
50,-0.009595642423965902
51,-1.0522253952639405e-5
52,0.025868474607573327
53,-0.02173020448481964
54,0.021737565130815942
55,-0.025876828752659512
56,-0.0007740242011405323
57,0.0007741437397168048
58,5.364192502217097e-6
59,-0.01410328640283225
60,0.029138093757432926
61,-0.029144657632075237
62,0.014118683383905296
63,0.0033596796410663315
64,-0.003354071896226993
65,1.4287724774103106e-6
66,0.023379068855244416
67,0.007059145163628677
68,-0.007063618980529632
69,-0.023393377558878648
70,0.014285019365281568
71,-0.014294237117674682
72,-3.0249623345574114e-6
73,-0.03556724297308226
74,-0.020020027454329063
75,0.02000896611659059
76,0.03555433632820637
77,-0.024727391512624937
78,0.024717363426792843
