Site,LocalDensity
1,0.4526457401472028
2,0.3687280418308386
3,0.1321621405200285
4,0.04524135126782737
5,0.13216178613582547
6,0.36872457340211184
7,0.10134193571170054
8,0.10134157298587994
9,0.5100251599238432
10,0.4827563918595607
11,0.4247322265233926
12,0.42472610043822145
13,0.48273263199012906
14,0.18423222855534194
15,0.18422906655797006
16,0.47499011027977317
17,0.4287377266237467
18,0.4676187089256042
19,0.46759643385915806
20,0.42875409384555
21,0.16756243588117484
22,0.16757686589999782
23,0.4469661471573451
24,0.42783722775568367
25,0.43503415426390435
26,0.43502781164001214
27,0.4279054517787119
28,0.1665724937510804
29,0.1666062587449479
30,0.41747391629766945
31,0.4234385283457378
32,0.4473395660801584
33,0.44736544679558626
34,0.423521996046261
35,0.1815753937379706
36,0.18160719732130307
37,0.41741545733261975
38,0.4068018159223234
39,0.4068026030559747
40,0.4068546943109876
41,0.40690247766419513
42,0.16041950805506455
43,0.160464253075546
44,0.446838721843223
45,0.44726580406761957
46,0.4233648056756816
47,0.42341730297345637
48,0.44735730809464025
49,0.18154458290050876
50,0.18158670648961886
51,0.47484958435595814
52,0.4349091844206511
53,0.42768142400387904
54,0.42773409125966266
55,0.43496355529472913
56,0.16650924246715035
57,0.16653899571735836
58,0.5099557101243274
59,0.4675421677495871
60,0.4286279863889522
61,0.4286486588019049
62,0.4675927604171268
63,0.16754016682806425
64,0.16755911919073266
65,0.4526243405048652
66,0.42468889923026276
67,0.48267834314007585
68,0.4827041496926314
69,0.4246964747986342
70,0.18420756732495347
71,0.1842091941999143
72,0.045239744868160216
73,0.13215084054034187
74,0.36869513082948374
75,0.36870285261371327
76,0.13215536709506087
77,0.10133287972870557
78,0.10133661407028162
