Site,LocalDensity
1,0.3363397840481944
2,0.3880249354725648
3,0.3446595087078945
4,0.17514772296206155
5,0.34465533586691127
6,0.3880213657365426
7,0.2638587046030461
8,0.2638537649729894
9,0.36023522438602074
10,0.38528937910316363
11,0.38998561368343887
12,0.3899818014584793
13,0.3852951710371546
14,0.24307677548237597
15,0.24308394292258384
16,0.344542806350165
17,0.38285246347449653
18,0.38567500708893293
19,0.38567230226252924
20,0.3828633821500245
21,0.23642088444847512
22,0.2364295705723101
23,0.3390764231893081
24,0.3863093617951712
25,0.387993675912957
26,0.3879923291829879
27,0.3863335580257809
28,0.2455918253703252
29,0.24560607630473327
30,0.34755350747331415
31,0.38503311681112407
32,0.3791709109847512
33,0.3791782781334066
34,0.3850663148151067
35,0.23909259988026654
36,0.23911686662193343
37,0.34755167988859864
38,0.3843106307786368
39,0.384293199197963
40,0.38430479085579755
41,0.38435755638836305
42,0.24252545552075247
43,0.24255819573149037
44,0.33906391882985093
45,0.37918092483864807
46,0.3849984327022136
47,0.38501575920367
48,0.37922179728949823
49,0.23907475900805766
50,0.23910332254967906
51,0.34452236999836483
52,0.3879810732102459
53,0.3862806096069167
54,0.3862931583933309
55,0.38801370914555666
56,0.24556757508581165
57,0.24558793328981185
58,0.3602154571502295
59,0.3856649013460425
60,0.38282150801463444
61,0.38283108557987566
62,0.3856864620638025
63,0.23639674235543673
64,0.23640622205268588
65,0.3363310626383385
66,0.38996724915118797
67,0.3852812277619609
68,0.38528318814627527
69,0.3899721300628557
70,0.2430695042014144
71,0.243067163598747
72,0.17513962625036075
73,0.34463839186182327
74,0.3880087846484659
75,0.38801239658548736
76,0.3446396732321884
77,0.26383897701981857
78,0.26384110347349
