Site,LocalSpin
1,-0.009199257918023354
2,0.07411450918734658
3,0.12807817481833034
4,0.07426428086480209
5,0.1281790349641282
6,0.0741728530342338
7,0.09272115534552818
8,0.09278877362971381
9,0.022902329849891104
10,0.03350136018179744
11,0.01896518027742128
12,0.018952705128555142
13,0.033451268200078654
14,0.021113611198147437
15,0.0210751881109606
16,0.04298052727788195
17,0.042783514073137956
18,0.03165692555404242
19,0.03157764147178756
20,0.04282403231169118
21,0.026064053222773668
22,0.026041716829861356
23,0.05025162215078597
24,0.07082385432901611
25,0.06094733460277322
26,0.061030059261250484
27,0.0708739638361531
28,0.04812018070419242
29,0.048175252625838154
30,0.07512263309915546
31,0.09037799390905549
32,0.07332984225070115
33,0.07329892136569052
34,0.09032307771464859
35,0.0568687020190353
36,0.05683072961065318
37,0.06402787882466866
38,0.09013440645790695
39,0.09862581462334662
40,0.09861090345562794
41,0.09014612493680066
42,0.07019235542070235
43,0.07019557140530731
44,0.10367088585840904
45,0.11858209075014856
46,0.10040655508974318
47,0.10041883710713298
48,0.11859173390695187
49,0.08115768441014891
50,0.08116714954190192
51,0.02659358053695732
52,0.0509850096476126
53,0.08827893715168145
54,0.08827243912575426
55,0.05098343732021887
56,0.051478565876982976
57,0.05147292019030183
58,-0.1493280582482456
59,-0.10807828779722463
60,-0.017407766419938134
61,-0.017387578846581247
62,-0.10806772816777135
63,-0.04198825431460017
64,-0.04197360791377735
65,-0.1614049891623688
66,-0.1786696576434615
67,-0.17917473765839498
68,-0.17917483696790826
69,-0.17866974488584758
70,-0.11179508967454503
71,-0.1117941050563633
72,-0.12092069555297515
73,-0.1906015150441747
74,-0.17226937934674785
75,-0.17226935848189792
76,-0.19060195344054207
77,-0.12889960527011018
78,-0.12889967683784648
