Site,LocalDensity
1,0.3467319765798802
2,0.40799186688642375
3,0.31261861544472136
4,0.14292149076416608
5,0.31261950422766616
6,0.40798771908392856
7,0.23854950644484424
8,0.23854854178323298
9,0.3766966358199331
10,0.40089247528324806
11,0.4012812771712991
12,0.4012759168359046
13,0.4008955774374008
14,0.22749174182778295
15,0.22749693395064158
16,0.35479123018239306
17,0.38987226623750726
18,0.3970918479840337
19,0.39708682860491545
20,0.3898783108496522
21,0.21437576508428258
22,0.2143828469260578
23,0.34853172666301996
24,0.39867863961316147
25,0.40213424954805443
26,0.40213456330564634
27,0.3986936718001114
28,0.22883350310531408
29,0.2288471959309758
30,0.35919588934805896
31,0.39673564513456455
32,0.3897259360541726
33,0.38972902398997494
34,0.3967635689795626
35,0.2208883605498494
36,0.22091290514756332
37,0.3592032815092099
38,0.3961350681407294
39,0.3961199416657025
40,0.39613364175113525
41,0.39616824906068054
42,0.22473521142868824
43,0.2247644677215871
44,0.3485273927171647
45,0.38972616133260807
46,0.39670303933381895
47,0.39671986733102704
48,0.38976465488641826
49,0.22086803262295548
50,0.22089779518405286
51,0.3547779252294675
52,0.40211289843797565
53,0.39865078671355053
54,0.39866564392708165
55,0.40214225163731404
56,0.22880637955929356
57,0.22882620494189257
58,0.3766744565118859
59,0.3970669544033651
60,0.3898370397025328
61,0.3898523891057782
62,0.39708496321551806
63,0.21434685017426355
64,0.21435800825696807
65,0.3467241338178228
66,0.4012501634693823
67,0.400874878378968
68,0.400882627834235
69,0.4012590864851327
70,0.22747785331139275
71,0.22748297445997268
72,0.14292446842466017
73,0.31259538947211435
74,0.4079669313013586
75,0.40796876448948266
76,0.3125900647837918
77,0.23852626001896818
78,0.2385230926699214
