Site,LocalSpin
1,-0.010012674066504232
2,0.01889168516833386
3,0.007414483220424562
4,0.0015098103163690237
5,0.007414666239039294
6,0.018889286208035868
7,0.006408731231556447
8,0.006408773329436775
9,-0.0007784324400982442
10,0.022943939514495
11,0.028113237133050004
12,0.028108828108404833
13,0.022956209263079577
14,0.014113816983410158
15,0.014115156377015442
16,0.0002285117718713654
17,0.012898527309344777
18,0.007933807772823194
19,0.007939403289575235
20,0.012899279622454246
21,0.005765107866539412
22,0.005763659374719572
23,-0.001072691785798069
24,0.025234995951513475
25,0.022436220607922414
26,0.02244621450697735
27,0.025213153553510993
28,0.013216046893258645
29,0.013214667293602317
30,0.0025664644386806856
31,0.016576474197067682
32,0.018311368018217904
33,0.018310797612734683
34,0.01655976382486618
35,0.009217406349794482
36,0.009213736539481416
37,0.002578277430854247
38,0.018931325536046047
39,0.018924454398000837
40,0.018913232783697494
41,0.018925496307209664
42,0.010914507478975204
43,0.010912950999940892
44,-0.0010344747543039586
45,0.01827786725540687
46,0.016541799704237196
47,0.01653755856031368
48,0.0182727517264274
49,0.009198346571262303
50,0.009197532475050965
51,0.00021348894831973203
52,0.022486546723049845
53,0.02520413792117639
54,0.02521196465735667
55,0.02247532519782078
56,0.013218944577022504
57,0.013221346668128613
58,-0.0007417895387135128
59,0.007882791432517449
60,0.012930871119622175
61,0.0129151051109287
62,0.007875632306879059
63,0.0057594767146931115
64,0.005756550623653629
65,-0.01001884142578611
66,0.02809558620548579
67,0.022905223554323804
68,0.022893670650204728
69,0.0280984501855051
70,0.014103951475600604
71,0.014101644426332936
72,0.001509249444258084
73,0.00741576332150187
74,0.018889710223961163
75,0.018894067328694177
76,0.007417026889433538
77,0.006410487236218749
78,0.006411559953476153
