Site,LocalSpin
1,-0.00161505809718257
2,0.05390530243301779
3,0.09567965010440402
4,0.06407472083676959
5,0.11311691707870933
6,0.07205874167337395
7,0.06723200601176779
8,0.08172205664228763
9,0.0025611173134597776
10,0.026364956657075715
11,0.02360660788320652
12,0.02454949833739992
13,0.007573578680561504
14,0.02114335780572549
15,0.013009511514275722
16,0.03415836311510268
17,0.03480521763827203
18,0.020294184377205374
19,0.013454952046374629
20,0.04480869410412271
21,0.02041064756722671
22,0.02402706533535128
23,0.048514038054703716
24,0.05861882958345357
25,0.04343693838209889
26,0.03934872697890709
27,0.04633019815465858
28,0.0346636232144339
29,0.026564157863441084
30,0.048395418516415704
31,0.050541411219677375
32,0.06334322249953828
33,0.07138190635821305
34,0.08406144394730974
35,0.042530398219428577
36,0.0579889296752883
37,0.05897183051377051
38,0.05638063409784753
39,0.025290151021527357
40,0.07619807340011282
41,0.06818059497164675
42,0.02052386467625901
43,0.050298688341361676
44,0.07956130559699323
45,0.10340369933770802
46,0.09582986005475995
47,0.03551438682394571
48,0.043239224158883205
49,0.06954368365245445
50,0.016421884532645013
51,0.014663051946480914
52,0.040730795977691775
53,0.08164666007169219
54,0.08478172460607071
55,0.05078386782250713
56,0.04610129335781211
57,0.05833837155917677
58,-0.14871064406493817
59,-0.10312448676128727
60,-0.01588571625126977
61,-0.04882165828094205
62,-0.12287788574739623
63,-0.0366445634002255
64,-0.06342080019660386
65,-0.1623710981324312
66,-0.17860060526818766
67,-0.17982873229519367
68,-0.17947136161354688
69,-0.17869051041088066
70,-0.11130445908171127
71,-0.11311328420293285
72,-0.12183518402276618
73,-0.19109699780483758
74,-0.17249864730028225
75,-0.17248306551772186
76,-0.19054825369060344
77,-0.12886809861858667
78,-0.12886892558506174
