Site,LocalDensity
1,0.3439311295875779
2,0.3650201846115675
3,0.37403207310336906
4,0.23392695812299225
5,0.370197822365641
6,0.36207942789653724
7,0.277113704625284
8,0.2732259259716223
9,0.3471398521125175
10,0.3697822876626424
11,0.377228764825907
12,0.3751999224289584
13,0.37563441594185587
14,0.2577939235823653
15,0.26031584243900513
16,0.3462510111962983
17,0.3736955252303492
18,0.3758578881199919
19,0.37774317404558994
20,0.3773885486835755
21,0.2602436145849265
22,0.2642846631775361
23,0.34859958400950747
24,0.3722235800388496
25,0.3740228752324629
26,0.37373458393187237
27,0.37508114308618534
28,0.2557768165193899
29,0.2602225935243427
30,0.3516153239742285
31,0.38002173837556663
32,0.3736990811219421
33,0.37493020379634046
34,0.3724487100365425
35,0.2633633703284917
36,0.25783789888945935
37,0.35373770873306953
38,0.37329588740492065
39,0.38063912798323274
40,0.3675746635497946
41,0.37849014156291805
42,0.2626644868466835
43,0.2556485174294677
44,0.35194936535204324
45,0.36997225314029275
46,0.3734554636543987
47,0.37713280718398745
48,0.3749062030816946
49,0.249198342062818
50,0.2615579240975653
51,0.3582457816462859
52,0.3833505311438309
53,0.3738276777237045
54,0.3760251290297503
55,0.3833952197451856
56,0.2696086933277779
57,0.26984238760969187
58,0.3232491319649253
59,0.35679169701086083
60,0.38890136666194175
61,0.38838622868485834
62,0.35745737062006244
63,0.27416337732968005
64,0.2757099051476214
65,0.3247421962648624
66,0.3572012105363753
67,0.35965746459038733
68,0.35894272322709375
69,0.3573810208217613
70,0.22260891816342254
71,0.2262265684058657
72,0.24367036804553235
73,0.38219399560967515
74,0.3449972946005645
75,0.3449661310354437
76,0.3810965073812069
77,0.25773619723717334
78,0.2577378511701235
