Site,LocalDensity
1,0.4920005627836743
2,0.347170818385042
3,0.09027837594512073
4,0.02499315871090216
5,0.09027829311486914
6,0.34716154599248716
7,0.07198414585453654
8,0.07198389310096755
9,0.5463903520459992
10,0.4856121857234862
11,0.43694140732238695
12,0.43692786661547417
13,0.4855882275163754
14,0.16428645705147263
15,0.164285167383318
16,0.5117997890823043
17,0.46352567753224044
18,0.48941945623016253
19,0.48938241202581445
20,0.4635503888715473
21,0.1637472648196695
22,0.16375957537367875
23,0.4643959691451047
24,0.42984493767945736
25,0.4610622087456029
26,0.461047525756579
27,0.42993440496945773
28,0.15799184829399882
29,0.15802889051232422
30,0.44211494305909027
31,0.41282969112957646
32,0.42263626779532065
33,0.4226885116796885
34,0.4129858796739489
35,0.14734895753974098
36,0.1474188631087971
37,0.44231354929795214
38,0.43127339630903255
39,0.43106162476475846
40,0.4311527103612119
41,0.43146056808302574
42,0.1631842285099015
43,0.16326799363063801
44,0.46469452651593496
45,0.422931057225512
46,0.4129905161630944
47,0.4130783125166088
48,0.4230922432039798
49,0.14743874488324632
50,0.14750320554585963
51,0.512074280517268
52,0.46117775277457557
53,0.4299160920031765
54,0.4300073787002106
55,0.4613142592105259
56,0.15796836369492312
57,0.15802581426211354
58,0.5466483988428626
59,0.48957064672051787
60,0.46367184279209944
61,0.46375048650168577
62,0.4896557622967357
63,0.16377378281586102
64,0.16380613780363612
65,0.4921574384853023
66,0.4372084534271049
67,0.48593087556012365
68,0.48597292688043664
69,0.4372256494050104
70,0.16445881991584965
71,0.16446369842268882
72,0.024999612310611118
73,0.09032472084192479
74,0.34733307529616375
75,0.34734300443906757
76,0.09032721657068118
77,0.07202638185819232
78,0.07202853006950397
