Site,LocalDensity
1,0.33595770339842335
2,0.384732048986715
3,0.3433066016416279
4,0.18753524645881808
5,0.34330094298939534
6,0.38473109755680146
7,0.2581850741356644
8,0.2581804230785981
9,0.36233491667050893
10,0.3879534999352379
11,0.3865117097695858
12,0.3865076956030739
13,0.3879525412396513
14,0.243438028592708
15,0.24343731107425626
16,0.356777604937029
17,0.38057320518696486
18,0.3847246040556889
19,0.38472240231613664
20,0.38058495233671047
21,0.23114651635434527
22,0.23115958087727162
23,0.3491396282981308
24,0.3858378325455448
25,0.38638717582245974
26,0.3863837919173196
27,0.38586782246131135
28,0.24189496624174187
29,0.24191280802692428
30,0.3492671842117869
31,0.38459287013955895
32,0.3839031464333361
33,0.3839110203079003
34,0.3846378171544366
35,0.24090030299382953
36,0.24092621242978446
37,0.34925738177131416
38,0.38400627432557904
39,0.3839877193042569
40,0.3840040515620025
41,0.38404913252989353
42,0.24274552764236845
43,0.2427762346607547
44,0.3491206921897363
45,0.38391343455039995
46,0.384566753219803
47,0.38458005425504294
48,0.38395500787247183
49,0.24088806238194727
50,0.2409158370845233
51,0.3567560965140228
52,0.3863868217453789
53,0.3858126030866132
54,0.38582801129772654
55,0.3864274052400575
56,0.24188571472987963
57,0.24191052743441463
58,0.3623250603883089
59,0.38472150660920396
60,0.3805562071003378
61,0.3805681443187938
62,0.3847454593168563
63,0.23114240283865292
64,0.23115136662235208
65,0.3359595123056902
66,0.38650362693131274
67,0.38794357781550354
68,0.3879518504845862
69,0.38650891581289826
70,0.24342885521191193
71,0.24343188195823307
72,0.1875168731865747
73,0.34330338694373436
74,0.384734111297615
75,0.3847362140457895
76,0.3433005740174453
77,0.2581909395314925
78,0.2581899036851974
