Site,LocalDensity
1,0.3449799173915121
2,0.3630982909332293
3,0.37571607196979095
4,0.22686430516553738
5,0.3757164042464112
6,0.3630832425820922
7,0.2804724292983275
8,0.28046687973697637
9,0.3416032703479757
10,0.37502606520235704
11,0.3753642495263344
12,0.3753602843475937
13,0.3750257255049503
14,0.2628007701748802
15,0.262815877566788
16,0.3430966457483679
17,0.3740948059525486
18,0.37688704532684775
19,0.376889343251934
20,0.37410255792514646
21,0.2643486188992088
22,0.26435503682374306
23,0.34745420540833094
24,0.37355253365058716
25,0.37252099078669426
26,0.37251538040186605
27,0.3735764971985923
28,0.256617340157935
29,0.2566161567612069
30,0.345022569878894
31,0.3710454923773828
32,0.3727300895275497
33,0.3727437381464838
34,0.3710644564337383
35,0.25337553410597
36,0.25339314904019006
37,0.3527804071340927
38,0.37477898653453406
39,0.3749627651192834
40,0.37497373676182844
41,0.3747813136084221
42,0.2619768722345164
43,0.26198170692331785
44,0.34940213049159635
45,0.37610972095067036
46,0.3770347969975997
47,0.3770332020621829
48,0.3761139673435953
49,0.26130929473129705
50,0.26130745357355134
51,0.3558262505965555
52,0.3861878513301892
53,0.37246300245141056
54,0.3724638281900437
55,0.38618650834692686
56,0.2746539210484396
57,0.27465295314531596
58,0.3227584673877066
59,0.3572244893395865
60,0.3892586385471776
61,0.3892584082234252
62,0.35722407872521084
63,0.27630495144200723
64,0.2763036349150336
65,0.3228099783247376
66,0.357339315286923
67,0.35834947531678996
68,0.3583496739358165
69,0.35733948977169516
70,0.22359017934909006
71,0.2235882101127266
72,0.2418413911059503
73,0.3812030300883494
74,0.3445387586934957
75,0.34453871696379584
76,0.38120390688108413
77,0.25779921054022037
78,0.25779935367569295
