Site,LocalDensity
1,0.37246368796805984
2,0.4138314101028969
3,0.26339764410478406
4,0.11189495356100829
5,0.2633952406813513
6,0.41383027904020225
7,0.2000093160702127
8,0.20000760096790945
9,0.40762570822764244
10,0.4241495956790067
11,0.409511943041476
12,0.4095089222964153
13,0.4241396857460699
14,0.21377613050667602
15,0.21377396307739271
16,0.3865038691652472
17,0.3956437995488455
18,0.4103357785190122
19,0.4103319153058082
20,0.39565079796656016
21,0.1932816258417225
22,0.19329377007083678
23,0.3738207182792596
24,0.4094534601001013
25,0.41385855571217195
26,0.41385459865040136
27,0.4094760522656608
28,0.21121495362545065
29,0.21122819733862583
30,0.3769831586601086
31,0.4059978590155333
32,0.4065704313199222
33,0.40659018268935504
34,0.4060357713940439
35,0.20565119227672207
36,0.2056774988821265
37,0.3769777330268284
38,0.40554970006616664
39,0.4055429767376916
40,0.4055647367528489
41,0.4055947269111613
42,0.2063686657937274
43,0.20639999342220275
44,0.3738003214546047
45,0.4065728587825515
46,0.40597490841624895
47,0.4059977759866102
48,0.4066040129302896
49,0.20564177762967406
50,0.20566445501165562
51,0.38647747036787083
52,0.41382559772956956
53,0.4094207470213055
54,0.40944635633683163
55,0.4138687985235644
56,0.21118658322048575
57,0.21121302280816137
58,0.40760634661175427
59,0.41031418043665496
60,0.3956165643521583
61,0.39562898957633796
62,0.410340031799261
63,0.19326833581785202
64,0.19327619940024704
65,0.3724602096863143
66,0.4094870636167048
67,0.4241152429935719
68,0.4241348336020308
69,0.4094967444629247
70,0.2137540854982861
71,0.21376404940559143
72,0.1118864672674721
73,0.26338247843678003
74,0.4138168291257487
75,0.4138161075299475
76,0.2633777460045846
77,0.19999879735945678
78,0.19999521038753074
