Site,LocalDensity
1,0.37116485318901127
2,0.4100165856039305
3,0.2633885660144345
4,0.11560162064766427
5,0.2633852125748631
6,0.4100144203115228
7,0.19742509057627922
8,0.19742157882839215
9,0.4109848162039268
10,0.42717585707622757
11,0.40889485052201396
12,0.4088962041608016
13,0.42717036069565956
14,0.2154914953598965
15,0.21549441184662427
16,0.39215433456413834
17,0.3965325326685052
18,0.4113315327085997
19,0.4113256587879389
20,0.39654550560556223
21,0.19075389151199926
22,0.19076659664535262
23,0.37975503860664467
24,0.40962842697936236
25,0.4128063975207368
26,0.4128207875771744
27,0.4096506746617945
28,0.20572462411088116
29,0.2057534420894751
30,0.3774660319188939
31,0.406126415424917
32,0.4097180436698839
33,0.4097265197025718
34,0.40618077274933073
35,0.2071759653170176
36,0.20720107024968076
37,0.3774712285532994
38,0.4027924405576991
39,0.40277333461677606
40,0.40280248895024534
41,0.40283849272838784
42,0.20308094271197072
43,0.20311462547847597
44,0.379742557300337
45,0.4097011819932578
46,0.4061001344735082
47,0.40612531131992147
48,0.40976227848711233
49,0.2071512314223546
50,0.2071910126493171
51,0.39211170378347154
52,0.4127677414954187
53,0.40958922288250965
54,0.4096148146211706
55,0.4128181813979561
56,0.20569870367299709
57,0.20571834314808043
58,0.41094356189189796
59,0.4112977083603542
60,0.39648624270650873
61,0.39651462707087104
62,0.4113290970260556
63,0.19073245151942458
64,0.19074849571492752
65,0.3711605051432961
66,0.40887117693966746
67,0.42714032117820283
68,0.4271580122440796
69,0.40888970146249687
70,0.21547437663354627
71,0.21548780199705708
72,0.11559762414806639
73,0.263367832463194
74,0.40999555962416556
75,0.40999629813817445
76,0.26336224360409166
77,0.19740743902441163
78,0.197402764183434
