Site,LocalDensity
1,0.004932663557539984
2,0.019021846189072284
3,0.04020824558620707
4,0.06546872634684543
5,0.09142077905645773
6,0.11494870290636497
7,0.1337397103300662
8,0.14653134959646863
9,0.15324883745266013
10,0.15474648013573655
11,0.1525546839886449
12,0.14846541955143636
13,0.14415205156090352
14,0.1408849251916955
15,0.1393332621580028
16,0.1395158324273337
17,0.1408950480628555
18,0.14257390155382227
19,0.14359047210484158
20,0.14320697360992923
21,0.141140638154364
22,0.13766128916434303
23,0.1335301469395699
24,0.12979953503394986
25,0.12752109499081862
26,0.12745228471236394
27,0.1298416252759863
28,0.13434870711625074
29,0.1401141073131962
30,0.14595772659364822
31,0.15064810331520115
32,0.15318137410889116
33,0.15300292560271017
34,0.15013150348774215
35,0.14515670368728062
36,0.13911378617523812
37,0.13325404304310337
38,0.12876476844150778
39,0.12649529289593714
40,0.12676139392943903
41,0.12927896381949178
42,0.13325211508095242
43,0.1375949992980238
44,0.14122993964529051
45,0.14337807143714942
46,0.1437620268469585
47,0.1426652204780284
48,0.1408310378276019
49,0.13923551952441954
50,0.13879284618346063
51,0.1400715602841253
52,0.14308114164400015
53,0.14717692178262473
54,0.15111334961632972
55,0.1532207876338147
56,0.1517172895672054
57,0.14507707767180988
58,0.13242118028128377
59,0.11383577211360688
60,0.09054383645794653
61,0.06484606346877878
62,0.039827629156737564
63,0.018843050985493073
64,0.004886637846436616
