Site,LocalDensity
1,0.014179665866437045
2,0.05127705928194487
3,0.09743238475027582
4,0.13655423711988796
5,0.1572223475612825
6,0.15703675602902867
7,0.14251854979170367
8,0.12493626275463987
9,0.11440574293280337
10,0.11529241973218872
11,0.12504741761231086
12,0.13668432766998012
13,0.1432156463681684
14,0.14150540148747506
15,0.13354532316116646
16,0.12473428108694166
17,0.12041441309762971
18,0.1227723571996775
19,0.12983487931167384
20,0.13696733974151656
21,0.13982202915013883
22,0.13691724129143862
23,0.13035465019938303
24,0.12435627073932774
25,0.12260228997230542
26,0.1260151228696219
27,0.13230092836805543
28,0.13746125624435573
29,0.1382988272196236
30,0.13437028014510372
31,0.12820936913094083
32,0.12371492339323244
33,0.12371492332464408
34,0.12820936894125176
35,0.1343702798761307
36,0.13829882692845527
37,0.13746125598629413
38,0.1323009281803806
39,0.1260151227534128
40,0.12260228988945499
41,0.12435627062345934
42,0.13035464997049126
43,0.13691724089132515
44,0.13982202856745637
45,0.13696733902824046
46,0.12983487857362266
47,0.12277235656992484
48,0.12041441269941676
49,0.1247342809885177
50,0.13354532335300315
51,0.1415054018880531
52,0.14321564685662308
53,0.1366843281035128
54,0.1250474179001329
55,0.11529241985278735
56,0.11440574293252806
57,0.12493626272322804
58,0.1425185498117756
59,0.15703675614480173
60,0.15722234776411276
61,0.13655423735248376
62,0.09743238494532097
63,0.051277059397966986
64,0.014179665900937576
